EntrezGeneID	Lum.Preg	Lum.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM	MCL1.LC CPM	MCL1.LD CPM	MCL1.LE CPM	MCL1.LF CPM
140486	0	-2.95498052430604	0.0242108842676843	-3.40947266875872	0.0117513516045216	2	1	0	0	19	13	3	0	0.083	0.044	0.000	0.000	0.854	0.591	0.121	0.000
68236	0	2.25408954631836	0.0242121075304424	-3.98863835904404	0.0117528361841542	0	1	5	7	0	0	1	1	0.000	0.044	0.232	0.350	0.000	0.000	0.040	0.041
67586	0	-1.80226467090711	0.0242564851891076	-0.0134128381774521	0.0117779474977245	24	37	32	21	49	35	10	5	0.996	1.632	1.486	1.049	2.203	1.592	0.404	0.203
74516	0	-1.17657476523061	0.0243090734206513	-3.10535274284921	0.0118061653906544	3	4	1	1	4	6	1	1	0.124	0.176	0.046	0.050	0.180	0.273	0.040	0.041
217262	0	1.17704206991504	0.0243577122853596	-1.18541678792773	0.01183337256764	29	34	20	15	3	3	5	4	1.203	1.500	0.929	0.749	0.135	0.136	0.202	0.162
53324	0	-2.28582669489474	0.0244203006861369	2.45817737433018	0.0118673730255895	616	465	794	564	64	81	7	11	25.559	20.516	36.880	28.178	2.877	3.684	0.283	0.446
231214	0	-1.48264803966631	0.0244210677926374	2.64233291923481	0.0118686443383843	466	534	479	538	99	70	20	17	19.335	23.560	22.249	26.879	4.451	3.184	0.809	0.689
24012	0	4.13756495990679	0.0244276958301786	-2.34107024227273	0.0118736631080058	9	2	4	2	0	4	12	21	0.373	0.088	0.186	0.100	0.000	0.182	0.485	0.852
103889	0	1.3442617266188	0.0244434459043678	1.75608361653182	0.011883117507429	299	310	315	322	13	16	30	18	12.406	13.677	14.631	16.088	0.584	0.728	1.213	0.730
83490	0	-4.99833354068208	0.0244439189415976	-0.558729311837935	0.0118842468411005	37	8	2	0	597	236	12	4	1.535	0.353	0.093	0.000	26.842	10.733	0.485	0.162
16666	0	-4.05362013914569	0.0244578187484167	3.39517577963358	0.011892804465914	2099	2820	985	668	172	253	9	6	87.093	124.419	45.752	33.374	7.733	11.506	0.364	0.243
76877	0	1.10188760796041	0.0245808320148342	0.137860613613771	0.0119580470547164	52	56	65	69	7	10	10	13	2.158	2.471	3.019	3.447	0.315	0.455	0.404	0.527
328971	0	2.16734114354143	0.0246225408779586	-3.83151965362244	0.0119810553409251	0	1	0	0	3	1	6	6	0.000	0.044	0.000	0.000	0.135	0.045	0.243	0.243
18407	0	2.26087771578686	0.0246353778406797	-1.58636910247053	0.0119891144890787	12	7	4	7	3	5	20	8	0.498	0.309	0.186	0.350	0.135	0.227	0.809	0.324
17967	0	-2.56177894640434	0.0246527514492229	1.38271394894235	0.0119984766242437	1191	1140	890	899	10	10	2	0	49.418	50.297	41.339	44.915	0.450	0.455	0.081	0.000
623688	0	-2.30286136000087	0.0246535513314857	-1.10838946950378	0.0119997730072565	19	7	5	4	55	28	7	3	0.788	0.309	0.232	0.200	2.473	1.273	0.283	0.122
229697	0	1.39388945215657	0.024667261284792	-1.79811838758504	0.0120073537215423	2	3	3	1	10	15	22	19	0.083	0.132	0.139	0.050	0.450	0.682	0.890	0.771
16768	0	-2.18045057433541	0.02485079003067	2.623006719697	0.0121030909023871	1273	1324	1281	1152	35	49	3	9	52.820	58.415	59.500	57.556	1.574	2.228	0.121	0.365
723853	0	1.03882389713575	0.0248640577633939	-2.64417308983875	0.0121104675180032	6	5	9	10	1	1	1	2	0.249	0.221	0.418	0.500	0.045	0.045	0.040	0.081
19782	0	1.11880042256323	0.0248922262466456	-1.40949417424204	0.0121260191878137	14	9	9	6	6	6	10	7	0.581	0.397	0.418	0.300	0.270	0.273	0.404	0.284
435145	0	-3.05721612355209	0.0249428976344184	1.48103389809674	0.0121534564690608	307	261	174	210	105	36	3	6	12.738	11.515	8.082	10.492	4.721	1.637	0.121	0.243
72669	0	1.34213671545782	0.0250420944628779	1.03009119445029	0.0122091612541887	60	52	45	41	32	36	38	77	2.490	2.294	2.090	2.048	1.439	1.637	1.537	3.123
29811	0	1.1787855784555	0.0251212091870223	4.76452809527458	0.0122523547217766	2657	2683	2453	3001	100	140	182	154	110.245	118.374	113.938	149.935	4.496	6.367	7.361	6.246
218630	0	2.51301207044537	0.0251354898895082	1.48917285546006	0.0122630190932293	234	163	189	236	5	20	34	40	9.709	7.192	8.779	11.791	0.225	0.910	1.375	1.622
238021	0	-1.4548387655547	0.0251437879814925	-0.0131958496638723	0.0122685533515802	46	37	60	35	24	23	5	5	1.909	1.632	2.787	1.749	1.079	1.046	0.202	0.203
245386	0	-1.87485109068683	0.0251437879814925	0.827973183001337	0.0122689177751409	277	196	97	101	20	32	5	3	11.493	8.648	4.505	5.046	0.899	1.455	0.202	0.122
97640	0	-1.41230192086407	0.025179925153353	-4.00383360652915	0.012291183156464	0	0	0	0	6	10	1	2	0.000	0.000	0.000	0.000	0.270	0.455	0.040	0.081
100861646	0	4.02133032359659	0.0252477314989537	-3.18269902961548	0.0123261396394134	0	3	1	3	2	0	11	11	0.000	0.132	0.046	0.150	0.090	0.000	0.445	0.446
72169	0	1.40509377433963	0.0252910511271232	4.31897704396095	0.0123491496930738	5172	5447	8040	7814	20	29	35	46	214.599	240.323	373.444	390.400	0.899	1.319	1.416	1.866
74684	0	-1.01037833976165	0.0252942784682201	1.15458945193172	0.0123516561989116	43	24	32	19	166	152	39	62	1.784	1.059	1.486	0.949	7.463	6.913	1.577	2.514
19279	0	-1.28752820027587	0.0253182725903123	-3.16740640800267	0.0123643045031537	7	9	4	5	2	1	0	0	0.290	0.397	0.186	0.250	0.090	0.045	0.000	0.000
100861766	0	1.13878136814625	0.0253225681427567	-1.27807743185668	0.0123673339536757	19	13	7	6	7	6	12	7	0.788	0.574	0.325	0.300	0.315	0.273	0.485	0.284
27384	0	-1.2764475916033	0.0253322259600142	-1.98628030749026	0.0123729828036053	6	3	6	3	13	13	3	3	0.249	0.132	0.279	0.150	0.584	0.591	0.121	0.122
71872	0	-2.61996964576757	0.0253884517537566	-2.72510745498394	0.0124041292554836	4	2	2	0	15	23	1	2	0.166	0.088	0.093	0.000	0.674	1.046	0.040	0.081
93757	0	-1.41639924299887	0.0254608854320188	0.2918625244506	0.0124433180467827	85	69	48	31	35	23	5	8	3.527	3.044	2.230	1.549	1.574	1.046	0.202	0.324
12411	0	1.70213236991323	0.025574905465323	1.83443245331534	0.0125065700923363	98	153	180	183	36	25	76	51	4.066	6.750	8.361	9.143	1.619	1.137	3.074	2.068
269295	0	-1.28752820027587	0.0255999369088277	-2.67792282218324	0.0125206947028605	20	23	8	6	2	1	0	0	0.830	1.015	0.372	0.300	0.090	0.045	0.000	0.000
432725	0	-1.35036449522735	0.0256125483241677	-0.374533673983385	0.0125287475613455	33	17	15	11	31	37	9	7	1.369	0.750	0.697	0.550	1.394	1.683	0.364	0.284
13611	0	2.78405095434248	0.0256253270543732	-1.8371602059162	0.0125387698037496	1	7	9	10	2	4	13	15	0.041	0.309	0.418	0.500	0.090	0.182	0.526	0.608
18707	0	1.61957871482517	0.0256468813611219	-0.228879575121342	0.0125521474618508	23	36	59	43	7	6	13	13	0.954	1.588	2.740	2.148	0.315	0.273	0.526	0.527
71709	0	-2.05109476199219	0.0256468813611219	2.0302995991138	0.0125515333557426	327	291	278	340	56	91	7	15	13.568	12.839	12.913	16.987	2.518	4.139	0.283	0.608
230500	0	1.307718699763	0.0256587218322198	0.83338307202773	0.0125598305771313	90	83	116	152	15	9	18	19	3.734	3.662	5.388	7.594	0.674	0.409	0.728	0.771
27015	0	1.22533883228637	0.0257091437542186	2.7405050210387	0.0125873496426428	314	224	307	358	50	81	98	88	13.029	9.883	14.260	17.886	2.248	3.684	3.964	3.569
258449	0	1.03780040813648	0.0257114169064061	-4.61918762396385	0.0125894085945198	0	0	0	0	1	1	2	1	0.000	0.000	0.000	0.000	0.045	0.045	0.081	0.041
93671	0	1.40679429510924	0.0257293424274318	-2.78366938511379	0.0125991323583167	4	6	7	4	1	1	2	2	0.166	0.265	0.325	0.200	0.045	0.045	0.081	0.081
67685	0	-2.13737598027718	0.0257396398310488	-2.07119640474371	0.0126051218275602	20	35	18	17	3	3	0	0	0.830	1.544	0.836	0.849	0.135	0.136	0.000	0.000
11722	0	-1.18931942572161	0.0257774630867076	0.127285725224837	0.0126293350918944	12	17	26	28	49	68	14	17	0.498	0.750	1.208	1.399	2.203	3.093	0.566	0.689
20345	0	2.76180000682795	0.0258390730529721	-2.84097706899238	0.0126614214989323	2	5	9	7	1	0	2	5	0.083	0.221	0.418	0.350	0.045	0.000	0.081	0.203
22256	0	1.35237536362888	0.0259372250389789	3.30968499257879	0.0127161971979982	276	145	191	162	312	142	337	348	11.452	6.397	8.872	8.094	14.028	6.458	13.631	14.113
100043497	0	1.45385306259598	0.0259372250389789	1.02323429025827	0.0127161568325433	17	40	26	38	47	65	84	107	0.705	1.765	1.208	1.899	2.113	2.956	3.398	4.339
671878	0	-1.76536829846065	0.0259533877534935	2.57259819615003	0.0127250761692135	499	438	306	251	169	80	19	24	20.705	19.325	14.213	12.540	7.598	3.638	0.768	0.973
270091	0	1.06582691538654	0.0260142799253319	0.465256806534589	0.0127616319306983	48	41	63	55	13	20	18	25	1.992	1.809	2.926	2.748	0.584	0.910	0.728	1.014
27210	0	-2.43465764373108	0.0260618332465916	-2.62846917523387	0.0127897542898208	7	6	2	6	8	6	0	1	0.290	0.265	0.093	0.300	0.360	0.273	0.000	0.041
18972	0	1.0770479006114	0.0260641988713261	4.18809596111281	0.0127918741949527	661	450	351	319	486	245	443	482	27.427	19.854	16.303	15.938	21.851	11.142	17.918	19.548
244209	0	1.78768016446409	0.0260655948719284	-1.75899681844774	0.0127935183631305	7	6	3	4	4	7	8	18	0.290	0.265	0.139	0.200	0.180	0.318	0.324	0.730
20306	0	-2.61643518603097	0.0261245632649614	2.35632913460469	0.0128263060527483	1579	1710	682	503	37	49	3	5	65.517	75.445	31.678	25.131	1.664	2.228	0.121	0.203
14221	0	-1.09021430678019	0.0262073596829872	3.49062747137509	0.0128717776374479	2248	1718	1021	952	78	94	28	22	93.275	75.798	47.424	47.563	3.507	4.275	1.133	0.892
71687	0	1.07157338305199	0.0262635683862791	1.07147948577699	0.0129032498863823	87	103	75	68	22	25	26	37	3.610	4.544	3.484	3.397	0.989	1.137	1.052	1.501
320842	0	2.63171459808409	0.026269079084507	-2.23933722212953	0.0129078903261191	10	11	11	8	2	0	3	5	0.415	0.485	0.511	0.400	0.090	0.000	0.121	0.203
74556	0	-1.85770124035944	0.0262719201944179	-1.40078544555867	0.0129102529937321	8	4	6	9	19	33	3	5	0.332	0.176	0.279	0.450	0.854	1.501	0.121	0.203
230751	0	-1.99157202520518	0.0262984697822284	1.49877452825384	0.0129262025026965	93	95	101	124	90	111	29	8	3.859	4.191	4.691	6.195	4.046	5.048	1.173	0.324
70897	0	-1.8888479027633	0.0263101976535513	-1.69742251377787	0.0129329350105392	5	6	6	5	14	27	4	2	0.207	0.265	0.279	0.250	0.629	1.228	0.162	0.081
328783	0	-2.31638517238519	0.0263110140818979	-2.36346300117958	0.0129343043948725	7	15	21	14	3	4	0	0	0.290	0.662	0.975	0.699	0.135	0.182	0.000	0.000
50997	0	1.04703006353382	0.0263225942170519	2.46090226003004	0.0129429025761316	189	182	171	159	71	85	130	78	7.842	8.030	7.943	7.944	3.192	3.866	5.258	3.163
100038711	0	-2.31785741543713	0.0264295890554904	-0.534271682363593	0.0130013468365983	153	105	76	83	8	5	1	0	6.348	4.633	3.530	4.147	0.360	0.227	0.040	0.000
100503636	0	-2.40082160394055	0.0265020058137277	-2.66222182850565	0.0130408707367009	6	9	2	4	9	5	1	0	0.249	0.397	0.093	0.200	0.405	0.227	0.040	0.000
241226	0	1.73230178076272	0.0265334179709624	6.6634605092874	0.013059256492055	5135	7120	6048	5576	409	940	1211	1359	213.064	314.136	280.919	278.586	18.389	42.750	48.981	55.116
67790	0	1.04410379830933	0.0265549748052891	1.32934183198343	0.0130708434064961	269	223	217	178	12	13	19	14	11.161	9.839	10.079	8.893	0.540	0.591	0.768	0.568
381353	0	-1.62135775316887	0.0265827556559395	0.584213015767004	0.0130854957106889	178	191	120	142	15	17	2	4	7.386	8.427	5.574	7.095	0.674	0.773	0.081	0.162
236920	0	1.35145483772251	0.0266181323454255	2.77449736568226	0.013103889428669	600	658	475	354	36	38	59	60	24.895	29.031	22.063	17.686	1.619	1.728	2.386	2.433
208076	0	1.44861726320955	0.0267038150877075	2.00244330739153	0.0131497971077968	887	918	870	937	7	6	11	12	36.804	40.502	40.410	46.814	0.315	0.273	0.445	0.487
170676	0	-2.5065813667603	0.0267501602837073	-0.0262487803860245	0.0131757752572939	19	35	14	30	50	80	6	7	0.788	1.544	0.650	1.499	2.248	3.638	0.243	0.284
235416	0	2.11013967614899	0.0268720148635541	-2.40543250787649	0.0132456817074592	6	3	4	5	1	3	4	8	0.249	0.132	0.186	0.250	0.045	0.136	0.162	0.324
70393	0	2.02688984991636	0.0268842828960898	-2.19533857084931	0.0132537071461315	5	11	6	9	2	1	5	4	0.207	0.485	0.279	0.450	0.090	0.045	0.202	0.162
272009	0	-1.23071870976305	0.0269024848045568	0.271839460627692	0.0132636703477339	128	101	108	105	10	16	3	3	5.311	4.456	5.016	5.246	0.450	0.728	0.121	0.122
22754	0	3.0453846803987	0.0269091510830811	-2.55855212390778	0.0132689371505741	11	8	11	25	0	0	4	1	0.456	0.353	0.511	1.249	0.000	0.000	0.162	0.041
226778	0	-2.356905560029	0.0269876775898927	2.51802487990245	0.0133106375544542	2162	1899	2232	2004	32	16	5	1	89.707	83.784	103.673	100.123	1.439	0.728	0.202	0.041
545847	0	2.32125177793424	0.0270522559783146	-2.69418193178747	0.0133444790426897	1	1	0	0	4	14	17	35	0.041	0.044	0.000	0.000	0.180	0.637	0.688	1.419
320452	0	-2.21370349211076	0.02710933674157	-2.84540273600878	0.01337497956341	11	9	7	3	2	5	0	0	0.456	0.397	0.325	0.150	0.090	0.227	0.000	0.000
12669	0	-3.00503205868729	0.0271509485939596	0.183005115083503	0.0134001554302724	131	127	138	168	19	14	3	0	5.436	5.603	6.410	8.394	0.854	0.637	0.121	0.000
108153	0	1.03539752655195	0.0271717156779375	3.57156304576687	0.0134124043392034	815	568	279	302	120	173	200	170	33.816	25.060	12.959	15.088	5.395	7.868	8.089	6.895
68977	0	-1.16810347084632	0.0272051345034646	1.98793636879959	0.0134299013809553	206	241	199	192	81	65	25	16	8.547	10.633	9.243	9.593	3.642	2.956	1.011	0.649
94180	0	-1.31113175749369	0.0272626042858767	-1.60989988773176	0.0134612807504495	14	8	1	2	20	27	5	6	0.581	0.353	0.046	0.100	0.899	1.228	0.202	0.243
101883	0	-1.1024380376003	0.0273463126025698	2.09823910000138	0.0135056313353801	174	113	100	127	150	126	50	32	7.220	4.986	4.645	6.345	6.744	5.730	2.022	1.298
18829	0	5.88417896629354	0.0274449584485329	-2.78952413693621	0.0135664673739298	15	0	0	0	1	1	29	104	0.622	0.000	0.000	0.000	0.045	0.045	1.173	4.218
233571	0	-1.37232116302101	0.0274601142624784	-0.481246131184225	0.0135769901563407	19	25	38	24	21	19	5	4	0.788	1.103	1.765	1.199	0.944	0.864	0.202	0.162
14728	0	-1.97713480979978	0.0274601142624784	-2.93664663629348	0.0135752118952538	8	8	2	1	6	4	1	0	0.332	0.353	0.093	0.050	0.270	0.182	0.040	0.000
26559	0	-2.50567442588158	0.0274601142624784	3.26052045894846	0.0135764938307211	1810	1358	1553	1381	145	59	9	11	75.101	59.915	72.134	68.997	6.519	2.683	0.364	0.446
216197	0	-1.08887048208089	0.0274901452182232	4.27530935272442	0.0135948725809683	1506	1139	995	717	398	284	95	104	62.488	50.253	46.216	35.822	17.894	12.916	3.842	4.218
13113	0	-1.96111901672003	0.0275667636965872	-2.93759848183915	0.0136378345290228	1	3	1	0	15	15	2	2	0.041	0.132	0.046	0.000	0.674	0.682	0.081	0.081
244721	0	1.07336287540829	0.0276172406171885	0.78288630487983	0.0136678871018729	48	45	47	72	29	21	31	35	1.992	1.985	2.183	3.597	1.304	0.955	1.254	1.419
16524	0	-1.89754896534803	0.0276339470421141	-4.66450888388694	0.0136781886588013	0	0	0	1	3	2	0	0	0.000	0.000	0.000	0.050	0.135	0.091	0.000	0.000
330361	0	1.28015228102263	0.0276857705723608	1.01036660987811	0.0137109706723565	49	27	30	45	61	33	61	79	2.033	1.191	1.393	2.248	2.743	1.501	2.467	3.204
12235	0	1.46322340419458	0.0277318767742702	2.05330238935807	0.0137358447748344	195	127	29	9	172	98	288	180	8.091	5.603	1.347	0.450	7.733	4.457	11.649	7.300
99571	0	2.68988322205341	0.0278692347205189	3.60653627370179	0.0138120825521686	2205	2807	1362	911	26	19	83	102	91.491	123.845	63.263	45.515	1.169	0.864	3.357	4.137
100504452	0	2.89952864796484	0.0278808072407017	-1.31137261863297	0.0138198695738156	25	7	13	4	5	2	16	18	1.037	0.309	0.604	0.200	0.225	0.091	0.647	0.730
19362	0	2.09404228543136	0.0278901597243822	0.733329561265088	0.013825531548865	57	38	18	9	71	16	97	91	2.365	1.677	0.836	0.450	3.192	0.728	3.923	3.691
547431	0	2.86439564045368	0.0279005207866893	-4.55850927056757	0.0138316942153814	1	0	0	1	0	0	3	1	0.041	0.000	0.000	0.050	0.000	0.000	0.121	0.041
56702	0	1.77389346720136	0.0279265063696958	-2.5754043904605	0.0138466315846065	0	1	1	2	10	5	17	15	0.000	0.044	0.046	0.100	0.450	0.227	0.688	0.608
386454	0	-2.46737554546946	0.0280132983240574	2.76960096271422	0.0138937879027298	235	208	250	353	199	387	35	27	9.751	9.177	11.612	17.636	8.947	17.600	1.416	1.095
21802	0	-1.30529029665369	0.0280326898682568	4.16177518041225	0.0139044369591953	1934	1834	1230	823	238	236	64	56	80.246	80.916	57.131	41.118	10.701	10.733	2.589	2.271
100503600	0	2.25408954631836	0.0280688597003979	-4.4210673113737	0.0139234102240982	0	1	1	2	0	0	1	1	0.000	0.044	0.046	0.100	0.000	0.000	0.040	0.041
12972	0	-1.11647337876777	0.0281410036093014	2.26676457612679	0.0139602322257703	112	129	107	165	177	171	57	44	4.647	5.692	4.970	8.244	7.958	7.777	2.305	1.784
237911	0	1.03968034220183	0.0281879185545833	1.7049383398693	0.0139855801062789	113	81	27	20	136	73	149	114	4.689	3.574	1.254	0.999	6.115	3.320	6.027	4.623
18767	0	-2.17999929527668	0.0282148914395308	3.08841857102297	0.0140020771822507	440	598	932	874	122	177	17	23	18.257	26.384	43.290	43.666	5.485	8.050	0.688	0.933
14714	0	-3.69906661361879	0.0282155375344143	-1.79771806033122	0.0140034359542924	11	9	12	3	15	35	0	2	0.456	0.397	0.557	0.150	0.674	1.592	0.000	0.081
666259	0	1.25665133827571	0.0282512151410213	-0.219732650541482	0.0140252896811711	26	23	14	20	16	13	16	30	1.079	1.015	0.650	0.999	0.719	0.591	0.647	1.217
13496	0	-1.40600258498846	0.0282924332844067	3.04600123040001	0.0140468043246545	317	290	134	95	310	489	107	78	13.153	12.795	6.224	4.746	13.938	22.239	4.328	3.163
100862019	0	-1.60306667003898	0.0282946925788252	-1.19824926839369	0.0140489670830879	2	9	2	1	69	70	15	13	0.083	0.397	0.093	0.050	3.102	3.184	0.607	0.527
266614	0	-2.6778068432333	0.028305838088246	-2.66368799007842	0.0140565840051899	3	3	5	2	13	9	2	0	0.124	0.132	0.232	0.100	0.584	0.409	0.081	0.000
214058	0	-1.45031271946075	0.0283217917494921	-0.989895239109764	0.0140665906334447	19	15	16	16	20	12	5	2	0.788	0.662	0.743	0.799	0.899	0.546	0.202	0.081
231605	0	-2.40248648189544	0.0283318111870103	-4.15357602873064	0.014072609405226	0	0	0	0	8	10	0	2	0.000	0.000	0.000	0.000	0.360	0.455	0.000	0.081
67425	0	-1.60376671115544	0.0283462727850771	3.94848444407595	0.0140810801534907	788	898	761	625	281	448	76	69	32.696	39.620	35.347	31.226	12.634	20.375	3.074	2.798
72937	0	1.4727330290106	0.0283887117184981	-1.87497154655042	0.0141050503346922	11	9	4	7	5	2	6	6	0.456	0.397	0.186	0.350	0.225	0.091	0.243	0.243
58206	0	-1.97387779107993	0.0284677688238787	-1.24007513022139	0.0141485198599269	10	8	5	5	33	30	10	2	0.415	0.353	0.232	0.250	1.484	1.364	0.404	0.081
278795	0	-3.29369551099229	0.028493708574015	-2.85822829666307	0.0141635086954981	3	5	0	2	16	18	2	0	0.124	0.221	0.000	0.100	0.719	0.819	0.081	0.000
22370	0	2.19673965160022	0.0285040903088459	-0.527364935533004	0.0141697179499914	49	65	62	57	2	2	4	11	2.033	2.868	2.880	2.848	0.090	0.091	0.162	0.446
71206	0	2.2062240139643	0.0285055435523668	-3.74846458838109	0.0141714891820737	2	1	1	2	0	1	2	2	0.083	0.044	0.046	0.100	0.000	0.045	0.081	0.081
16490	0	2.25408954631836	0.0285433097649382	-2.75084146973329	0.0141923649936854	7	16	14	16	0	0	1	1	0.290	0.706	0.650	0.799	0.000	0.000	0.040	0.041
319153	0	1.60389069410767	0.0285657420282593	-1.09529767978455	0.0142056208563212	14	4	8	5	10	11	19	22	0.581	0.176	0.372	0.250	0.450	0.500	0.768	0.892
71566	0	-1.07236692865599	0.0285962206237857	4.29715454428043	0.0142221440484059	2068	2129	3883	3202	129	138	37	42	85.806	93.932	180.359	159.977	5.800	6.276	1.497	1.703
270906	0	1.44074553906517	0.0286458083368077	1.71404713472992	0.0142514036342214	95	68	50	47	92	48	156	85	3.942	3.000	2.322	2.348	4.136	2.183	6.310	3.447
81877	0	1.49139773075562	0.0287200586829578	1.08028312652404	0.0142929288695569	82	117	87	91	17	19	27	38	3.402	5.162	4.041	4.547	0.764	0.864	1.092	1.541
218311	0	1.25417892156339	0.0287243424654988	-1.11095967711536	0.0142961176103169	15	8	14	12	9	5	9	12	0.622	0.353	0.650	0.600	0.405	0.227	0.364	0.487
17022	0	1.71336074147417	0.0287704250706076	1.83885633729292	0.0143222286031613	188	158	151	116	54	16	62	63	7.801	6.971	7.014	5.796	2.428	0.728	2.508	2.555
75533	0	-1.26724534205718	0.0288021758674766	1.01674904520981	0.014339094214755	74	79	128	136	52	31	13	8	3.070	3.485	5.945	6.795	2.338	1.410	0.526	0.324
109202	0	2.9073291904799	0.0288648977465986	-1.16565152049797	0.0143744611105508	10	11	18	23	1	6	22	9	0.415	0.485	0.836	1.149	0.045	0.273	0.890	0.365
67305	0	1.27747244647166	0.0288648977465986	0.171518188119551	0.0143745682696277	283	284	263	260	2	1	2	3	11.742	12.530	12.216	12.990	0.090	0.045	0.081	0.122
69547	0	-1.11133737414339	0.0289058474083998	-0.960505775175323	0.0143992151316209	8	9	5	10	31	29	10	7	0.332	0.397	0.232	0.500	1.394	1.319	0.404	0.284
12814	0	-1.89395131074602	0.0289900161747129	3.13323916129756	0.0144432763906615	4611	4400	3418	2731	25	26	3	5	191.322	194.129	158.760	136.445	1.124	1.182	0.121	0.203
208634	0	2.62308347808501	0.0289932267573647	-4.72518723728322	0.0144459427038608	2	0	0	0	0	0	1	2	0.083	0.000	0.000	0.000	0.000	0.000	0.040	0.081
75782	0	1.6738225404825	0.029024080795556	0.601386565287066	0.014463451572722	214	140	153	172	5	4	9	10	8.879	6.177	7.107	8.593	0.225	0.182	0.364	0.406
100503794	0	2.85397522118248	0.0290680928234415	-3.29154560980452	0.014487522917927	1	1	4	2	2	0	7	3	0.041	0.044	0.186	0.100	0.090	0.000	0.283	0.122
436583	0	-1.28752820027587	0.0291046494509181	-3.66220902003375	0.0145121327863206	5	5	1	2	2	1	0	0	0.207	0.221	0.046	0.100	0.090	0.045	0.000	0.000
100503562	0	1.2048629312654	0.0291046494509181	-2.60834543656983	0.0145121678265882	0	1	0	0	18	16	22	28	0.000	0.044	0.000	0.000	0.809	0.728	0.890	1.136
434341	0	-1.74047709112015	0.0292158995061249	4.22095046372481	0.0145794637404456	1741	1533	699	374	495	409	119	60	72.238	67.636	32.467	18.686	22.256	18.601	4.813	2.433
210027	0	1.09063037617169	0.029238505045817	1.72318964520254	0.0145928960206964	16	53	13	11	289	218	393	290	0.664	2.338	0.604	0.550	12.994	9.914	15.896	11.761
71769	0	2.19093076135543	0.0292702295500989	-2.22212610497504	0.0146098066182215	7	5	4	7	1	3	4	9	0.290	0.221	0.186	0.350	0.045	0.136	0.162	0.365
73516	0	1.00843302719015	0.0292823740350612	1.51417021330831	0.014617136989289	49	52	58	41	68	81	74	118	2.033	2.294	2.694	2.048	3.057	3.684	2.993	4.786
666348	0	2.94658837312734	0.0292843370291266	-2.01419998157552	0.0146200805455763	3	12	4	5	2	2	7	19	0.124	0.529	0.186	0.250	0.090	0.091	0.283	0.771
384214	0	-2.07083185554396	0.0293385790739441	-2.6511195230715	0.0146493195707162	11	5	10	15	2	4	0	0	0.456	0.221	0.464	0.749	0.090	0.182	0.000	0.000
224419	0	-1.28752820027587	0.0294802156943115	-2.97704371642906	0.0147243801482865	10	13	5	6	2	1	0	0	0.415	0.574	0.232	0.300	0.090	0.045	0.000	0.000
80888	0	-1.82586292984948	0.0295255860680911	5.03617350099645	0.0147524728211	8292	6501	5869	5499	152	275	33	38	344.055	286.825	272.605	274.739	6.834	12.507	1.335	1.541
207182	0	2.22503181157835	0.0295916562691952	0.512905666352919	0.0147898399043654	115	102	146	145	2	9	11	17	4.772	4.500	6.781	7.244	0.090	0.409	0.445	0.689
101533	0	-1.23843842854239	0.0296638364068517	-3.1932127676861	0.0148313724909933	6	4	0	0	9	5	1	2	0.249	0.176	0.000	0.000	0.405	0.227	0.040	0.081
13040	0	-2.51032491591994	0.0296790756948735	-1.41299490830504	0.0148400838402197	69	42	1	5	22	13	2	1	2.863	1.853	0.046	0.250	0.989	0.591	0.081	0.041
13640	0	-2.23253350810053	0.0296830015130321	3.59570233400451	0.0148431389515295	733	837	657	704	204	392	35	39	30.414	36.929	30.517	35.173	9.172	17.828	1.416	1.582
228966	0	-1.28752820027587	0.0297485511418075	-1.21393373950421	0.014878106467147	138	103	82	75	2	1	0	0	5.726	4.544	3.809	3.747	0.090	0.045	0.000	0.000
64103	0	-2.46749994034349	0.0297883211870604	-2.45518571002233	0.0149034766364343	16	9	17	6	5	3	0	0	0.664	0.397	0.790	0.300	0.225	0.136	0.000	0.000
14729	0	-1.04768282847174	0.0298201751333461	-1.28584495364665	0.0149216079257334	7	9	14	13	13	15	5	3	0.290	0.397	0.650	0.650	0.584	0.682	0.202	0.122
100039794	0	-1.27232154952687	0.029838597477595	0.300468627768216	0.0149325746168683	38	47	54	65	27	33	6	9	1.577	2.074	2.508	3.248	1.214	1.501	0.243	0.365
74748	0	-1.53307444070594	0.0299789854394695	-4.46638857129679	0.0150110016132212	2	1	0	0	3	1	0	0	0.083	0.044	0.000	0.000	0.135	0.045	0.000	0.000
75083	0	-1.53307444070594	0.0299789854394695	-4.46638857129679	0.0150110016132212	2	1	0	0	3	1	0	0	0.083	0.044	0.000	0.000	0.135	0.045	0.000	0.000
18040	0	2.44856385661442	0.0299841005600593	-3.32298795567901	0.0150149165481938	4	4	1	3	0	1	3	2	0.166	0.176	0.046	0.150	0.000	0.045	0.121	0.081
54678	0	1.2151641535018	0.0299961843743137	-0.860974602548367	0.0150229243792324	25	17	23	23	4	7	7	9	1.037	0.750	1.068	1.149	0.180	0.318	0.283	0.365
236285	0	-2.43441658113681	0.0300150675617786	-0.470563715570195	0.0150345903008225	181	190	179	177	2	7	0	0	7.510	8.383	8.314	8.843	0.090	0.318	0.000	0.000
