EntrezGeneID	Basal.Preg	Basal.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM	MCL1.LC CPM	MCL1.LD CPM	MCL1.LE CPM	MCL1.LF CPM
381346	0	-0.497903360767136	0.93025887803467	-2.0205788945238	0.534251106635386	4	6	5	1	4	4	2	4	0.166	0.265	0.232	0.050	0.180	0.182	0.081	0.162
26936	0	0.152386559177468	0.930265639910444	7.7508527545837	0.534289217373782	6951	6470	6570	6181	5062	4906	2356	2735	288.414	285.457	305.165	308.812	227.591	223.119	95.293	110.921
100861934	0	-0.558239907725391	0.93048032065033	-1.58825342437125	0.534446752480677	1	6	2	2	12	19	1	3	0.041	0.265	0.093	0.100	0.540	0.864	0.040	0.122
53602	0	0.149329995761622	0.930521375858388	3.03411954860454	0.534512588549377	329	215	219	291	217	151	79	66	13.651	9.486	10.172	14.539	9.756	6.867	3.195	2.677
19842	0	1.00694008944465	0.930521375858388	-2.89700282491791	0.534538807214284	0	1	0	2	0	1	2	3	0.000	0.044	0.000	0.100	0.000	0.045	0.081	0.122
100503816	0	0.310636086986119	0.930654893132249	-1.22681245723174	0.534649748017475	8	8	7	10	1	4	9	16	0.332	0.353	0.325	0.500	0.045	0.182	0.364	0.649
140570	0	0.145404914438321	0.930660951653948	7.40281261353407	0.534721712389273	3417	3163	3119	3099	6157	5998	2778	2875	141.780	139.552	144.872	154.831	276.824	272.782	112.361	116.598
18142	0	-0.436628855745877	0.930660951653948	-1.6680821758392	0.534716958536541	8	8	1	9	10	5	0	2	0.332	0.353	0.046	0.450	0.450	0.227	0.000	0.081
320720	0	0.157172326675001	0.930698237831556	2.58314948258157	0.534811622151412	129	92	85	124	199	164	129	137	5.353	4.059	3.948	6.195	8.947	7.459	5.218	5.556
64818	0	-0.710308809155789	0.930698237831556	-2.84789879055039	0.534784894674939	4	2	1	2	0	1	0	0	0.166	0.088	0.046	0.100	0.000	0.045	0.000	0.000
23828	0	-0.13261516384967	0.930708397100528	2.6931946840048	0.534851703679795	397	338	310	262	2	0	0	0	16.473	14.913	14.399	13.090	0.090	0.000	0.000	0.000
14081	0	-0.143278295972991	0.930751103020907	9.67552363047685	0.53491049079019	1670	1144	1158	1002	18572	21935	33880	36833	69.292	50.473	53.787	50.061	835.012	997.579	1370.338	1493.797
58248	0	0.1068453610778	0.931230922671723	3.86562800512381	0.535261903075269	441	291	337	331	414	358	241	255	18.298	12.839	15.653	16.537	18.614	16.281	9.748	10.342
100503007	0	0.557891954890656	0.931230922671723	-2.41800920993767	0.535289035832824	2	5	3	6	1	1	1	0	0.083	0.221	0.139	0.300	0.045	0.045	0.040	0.000
71461	0	0.130545034881834	0.931230922671723	6.85842522766736	0.53522706475129	5487	4923	4823	4903	1392	1266	519	509	227.669	217.204	224.020	244.962	62.585	57.576	20.992	20.643
67394	0	0.174568977550897	0.931261662856519	-0.199259752718945	0.535375233898713	32	23	29	24	10	15	9	6	1.328	1.015	1.347	1.199	0.450	0.682	0.364	0.243
243819	0	0.130229185278081	0.931261662856519	6.79554636837684	0.535341790571473	3548	3356	3164	3294	2751	2302	1363	1395	147.215	148.067	146.962	164.573	123.687	104.692	55.129	56.576
100861755	0	0.178239843320463	0.931449064833189	2.23093219838241	0.535517240777196	200	264	194	258	2	2	0	3	8.298	11.648	9.011	12.890	0.090	0.091	0.000	0.122
110310	0	0.201795056077694	0.931465031428308	6.00849881190884	0.53556069193606	898	1405	1398	906	2203	4658	407	354	37.260	61.989	64.935	45.265	99.049	211.841	16.462	14.357
12385	0	-0.146494500964211	0.931484198298145	8.5442657144908	0.535605984436639	16174	15605	13174	11409	8213	7745	1861	1854	671.099	688.495	611.909	570.011	369.263	352.234	75.272	75.191
229687	0	1.48632261415899	0.93168030397207	-3.22391249741853	0.535753025158376	0	1	3	0	0	0	0	0	0.000	0.044	0.139	0.000	0.000	0.000	0.000	0.000
74558	0	-0.548359203979246	0.931751429949104	-1.94659433274649	0.535862489478437	4	3	3	1	1	1	11	8	0.166	0.132	0.139	0.050	0.045	0.045	0.445	0.324
791299	0	0.179092821846791	0.931751429949104	1.99753334167318	0.53583060342302	115	106	120	94	115	64	51	66	4.772	4.677	5.574	4.696	5.170	2.911	2.063	2.677
268564	0	0.0800847102538229	0.931830653562237	5.19538805211928	0.535962699453921	1668	1374	1398	1341	619	473	245	228	69.209	60.621	64.935	66.998	27.831	21.511	9.909	9.247
224109	0	-0.237701711702738	0.931830653562237	-0.760132482783011	0.535976621919072	21	15	14	12	7	0	10	15	0.871	0.662	0.650	0.600	0.315	0.000	0.404	0.608
387161	0	0.470296040857864	0.931863294069113	-2.22979170404023	0.536054016248039	8	3	8	5	0	0	0	0	0.332	0.132	0.372	0.250	0.000	0.000	0.000	0.000
77286	0	0.104436516016997	0.931863294069113	3.7498562443961	0.536063968607034	582	401	445	451	206	180	153	160	24.149	17.692	20.669	22.533	9.262	8.186	6.188	6.489
268739	0	-0.121127855115952	0.932136376745472	6.68347946775531	0.53627217400241	3661	2800	2407	2637	2500	1653	1571	1885	151.904	123.536	111.801	131.749	112.402	75.177	63.542	76.448
27528	0	0.160658497888043	0.932136376745472	7.04733432689695	0.536289654629271	5185	3463	4321	3865	3072	3643	1164	1165	215.138	152.788	200.703	193.101	138.120	165.679	47.080	47.248
234814	0	-0.127338700354368	0.932217785765085	3.34483306648664	0.536370791191523	137	150	106	119	385	348	235	271	5.684	6.618	4.924	5.945	17.310	15.827	9.505	10.991
387173	0	-1.46500876682433	0.932232305655278	-3.1555250413349	0.536441986323051	4	0	0	1	0	0	0	0	0.166	0.000	0.000	0.050	0.000	0.000	0.000	0.000
71721	0	0.119909482595718	0.932232305655278	3.77591126709336	0.536447744966649	633	800	682	660	15	11	8	8	26.265	35.296	31.678	32.975	0.674	0.500	0.324	0.324
22306	0	0.996259340650951	0.932328701499264	-2.90088125091553	0.536537518678023	0	1	2	0	3	2	1	0	0.000	0.044	0.093	0.000	0.135	0.091	0.040	0.000
100710	0	-0.0823181779075631	0.932666769230098	5.86115737738705	0.536766385970683	1686	1269	1189	1182	740	636	1694	1553	69.956	55.988	55.227	59.055	33.271	28.925	68.517	62.983
353344	0	-1.60047807261546	0.932786539706083	-3.15417687086177	0.536903956258948	0	4	0	1	0	0	0	0	0.000	0.176	0.000	0.050	0.000	0.000	0.000	0.000
68067	0	0.23151550771953	0.932786539706083	0.815102476693354	0.536889708324306	34	30	21	43	34	56	40	46	1.411	1.324	0.975	2.148	1.529	2.547	1.618	1.866
574429	0	0.483778957332638	0.93313967616462	-2.30273703075387	0.537141551697836	6	4	6	6	0	0	0	0	0.249	0.176	0.279	0.300	0.000	0.000	0.000	0.000
66889	0	-0.0859331274754959	0.933517477548276	6.37558609220584	0.537393371857696	3952	3399	3326	2588	699	692	877	880	163.978	149.964	154.487	129.301	31.428	31.471	35.472	35.689
16408	0	0.221502658398498	0.93374426462624	-0.746575066154438	0.5375582806066	13	25	20	18	7	5	4	4	0.539	1.103	0.929	0.899	0.315	0.227	0.162	0.162
23856	0	-0.081469640694765	0.933970121237109	6.19803603849677	0.537722670338066	3025	2549	2426	2067	1576	1474	603	727	125.515	112.462	112.683	103.271	70.858	67.036	24.389	29.484
18789	0	-0.13927569903283	0.934131188119802	7.05186759104043	0.53787498216279	4480	4104	3604	3060	2883	2453	2088	2131	185.886	181.069	167.400	152.882	129.622	111.560	84.453	86.425
74469	0	0.772761818182324	0.934131188119802	-2.63870852762059	0.537884141950583	2	2	1	5	2	0	0	2	0.083	0.088	0.046	0.250	0.090	0.000	0.000	0.081
100504533	0	-0.182548916607923	0.934711209706435	1.64280456438912	0.538252516395578	146	134	121	90	26	46	14	15	6.058	5.912	5.620	4.497	1.169	2.092	0.566	0.608
353282	0	0.223198373739665	0.934994803527721	1.63697118660255	0.538450224983108	68	96	72	93	73	120	21	28	2.821	4.236	3.344	4.646	3.282	5.457	0.849	1.136
68400	0	-0.313769001968575	0.93504373280465	-1.16543130914948	0.538512805827705	5	14	7	6	10	12	6	7	0.207	0.618	0.325	0.300	0.450	0.546	0.243	0.284
109299	0	0.0769825366731159	0.935168723203518	4.6174840438536	0.538645174517738	766	726	668	677	548	453	362	381	31.783	32.031	31.027	33.824	24.639	20.602	14.642	15.452
100862064	0	-0.452639152089723	0.935168723203518	-2.26568061519536	0.538653606157367	8	5	3	5	1	0	0	1	0.332	0.221	0.139	0.250	0.045	0.000	0.000	0.041
56787	0	-0.70033977331408	0.935224960630105	-2.11585750874665	0.538720408536919	2	2	2	0	8	8	3	2	0.083	0.088	0.093	0.000	0.360	0.364	0.121	0.081
56529	0	-0.0765249513005701	0.935409997256041	6.07701294826023	0.538861412378595	1769	1594	1465	1260	2226	1900	1094	1092	73.400	70.328	68.047	62.952	100.083	86.410	44.249	44.287
12921	0	-0.978148539679267	0.935422929381388	-2.45059247990336	0.538903279305853	4	1	2	0	0	0	10	1	0.166	0.044	0.093	0.000	0.000	0.000	0.404	0.041
77717	0	0.769833536430274	0.935506654150888	-2.37727230301171	0.538985933895609	2	4	2	7	0	5	0	0	0.083	0.176	0.093	0.350	0.000	0.227	0.000	0.000
21945	0	0.0832570105854962	0.935540272825448	4.2334705117103	0.539039724509603	618	564	522	547	468	427	232	199	25.642	24.884	24.246	27.329	21.042	19.419	9.384	8.071
67963	0	0.145148776994845	0.935730653528242	7.39296782368473	0.539186026875137	1583	1370	1414	1371	5299	5180	5414	5175	65.683	60.445	65.678	68.497	238.247	235.580	218.979	209.877
19252	0	0.148365152158554	0.935730653528242	8.97177250634298	0.539218274975508	17905	20039	18341	17799	7490	7774	4476	4955	742.922	884.124	851.908	889.266	336.756	353.553	181.040	200.955
68097	0	0.149872478660448	0.935893521077114	7.61087259057725	0.539346562442725	4925	4309	4442	4298	6485	5063	3225	3124	204.350	190.114	206.323	214.735	291.571	230.259	130.441	126.697
59027	0	-0.155815737539693	0.936129879135117	7.28036628735003	0.539517216482301	5524	3834	3943	3183	3115	2677	3009	3053	229.204	169.157	183.145	159.028	140.053	121.747	121.704	123.817
100134990	0	-0.156101512727442	0.936165349227401	1.55720364131893	0.539606547738933	92	88	68	70	62	72	40	43	3.817	3.883	3.158	3.497	2.788	3.274	1.618	1.744
170763	0	0.179600960162751	0.936165349227401	1.01621036439661	0.539590547995978	49	32	35	43	80	58	33	29	2.033	1.412	1.626	2.148	3.597	2.638	1.335	1.176
12562	0	0.107604085051102	0.936280161085429	3.71308219816213	0.539707174058111	597	620	537	586	100	65	57	65	24.771	27.355	24.943	29.277	4.496	2.956	2.305	2.636
100503549	0	0.133589655477785	0.93664894726362	0.542746543839577	0.539954218541021	80	56	59	68	2	0	1	0	3.319	2.471	2.740	3.397	0.090	0.000	0.040	0.000
107047	0	-0.122100895553768	0.93669952791	3.01446893572062	0.54005230517494	288	231	206	200	165	133	152	117	11.950	10.192	9.568	9.992	7.419	6.049	6.148	4.745
74400	0	-0.220307509611214	0.93669952791	-1.12024754503936	0.54002139008273	20	21	9	21	0	0	0	0	0.830	0.927	0.418	1.049	0.000	0.000	0.000	0.000
56196	0	0.0834607383460745	0.936740103663864	4.45555295209655	0.540110164631385	819	849	750	764	445	344	173	165	33.982	37.458	34.836	38.171	20.008	15.645	6.997	6.692
14426	0	0.0879334947530737	0.936882839851995	4.14932898859884	0.540226934992475	741	693	682	621	274	206	125	151	30.746	30.575	31.678	31.026	12.319	9.369	5.056	6.124
76522	0	-0.111548598939841	0.936924154569406	3.67111197946762	0.540285230308926	537	421	368	386	266	190	157	122	22.281	18.575	17.093	19.285	11.960	8.641	6.350	4.948
381175	0	0.273578861400397	0.937033239618308	1.94687472333827	0.540440301566954	134	189	148	189	4	27	25	17	5.560	8.339	6.874	9.443	0.180	1.228	1.011	0.689
100502763	0	-0.501647303129847	0.937033239618308	-2.22544068260535	0.540435688417292	3	7	3	3	3	3	1	1	0.124	0.309	0.139	0.150	0.135	0.136	0.040	0.041
319159	0	0.725825212051949	0.937033239618308	-1.80160566057173	0.540451564231819	1	1	3	0	6	8	10	8	0.041	0.044	0.139	0.000	0.270	0.364	0.404	0.324
330440	0	-0.552130639620809	0.937116238734875	-1.99198608287117	0.540533914958116	3	4	3	1	8	11	1	0	0.124	0.176	0.139	0.050	0.360	0.500	0.040	0.000
18406	0	-0.255019240140756	0.937116631489542	1.01530030086513	0.540568620938704	17	18	9	16	7	6	135	114	0.705	0.794	0.418	0.799	0.315	0.273	5.460	4.623
433171	0	-0.454749138366783	0.937146149794731	-2.22833987657672	0.540669231691125	8	5	5	3	1	0	2	0	0.332	0.221	0.232	0.150	0.045	0.000	0.081	0.000
103012	0	-0.150296288842406	0.937146149794731	6.9983505791131	0.540689089919835	3702	3571	2585	3015	4209	4409	1257	1590	153.605	157.553	120.069	150.634	189.240	200.516	50.842	64.484
382045	0	0.916579199603143	0.937146149794731	-2.73597410954865	0.54063870196573	2	1	1	4	0	0	0	4	0.083	0.044	0.046	0.200	0.000	0.000	0.000	0.162
66911	0	-0.105059034938018	0.937214727506899	3.87631293430285	0.540763139069251	412	341	279	317	402	301	271	322	17.095	15.045	12.959	15.838	18.074	13.689	10.961	13.059
58894	0	0.112547061549568	0.937355389762099	3.09433246284802	0.540878787948011	311	301	293	273	144	106	91	103	12.904	13.280	13.609	13.640	6.474	4.821	3.681	4.177
94332	0	-0.187793612347872	0.937418819488333	-0.458879019481247	0.540984369685216	27	33	23	22	9	5	2	1	1.120	1.456	1.068	1.099	0.405	0.227	0.081	0.041
56087	0	0.280884542051094	0.937418819488333	0.571390326276943	0.540965113868181	6	16	19	4	79	74	30	27	0.249	0.706	0.883	0.200	3.552	3.365	1.213	1.095
64379	0	-0.476520700523796	0.937420792687833	-1.68836434686597	0.541019999047108	9	1	3	3	12	9	2	3	0.373	0.044	0.139	0.150	0.540	0.409	0.081	0.122
74410	0	-0.185199108357721	0.937675254328709	0.0328130411504554	0.541201358205028	26	26	22	17	31	26	19	8	1.079	1.147	1.022	0.849	1.394	1.182	0.768	0.324
622307	0	0.994907670655464	0.937696910399159	-2.84064672456164	0.541248358303911	0	1	2	0	1	1	1	4	0.000	0.044	0.093	0.000	0.045	0.045	0.040	0.162
268706	0	0.146316031517747	0.937854555817668	2.86610980187962	0.54137385945853	176	165	138	184	208	261	108	96	7.303	7.280	6.410	9.193	9.352	11.870	4.368	3.893
103729	0	0.316620470770197	0.937936520284486	-1.26948390533492	0.541455682816277	10	5	9	7	5	6	6	13	0.415	0.221	0.418	0.350	0.225	0.273	0.243	0.527
239559	0	-0.253660782058536	0.938045347829674	-0.0370409755246175	0.541553020817374	13	15	6	14	43	27	29	16	0.539	0.662	0.279	0.699	1.933	1.228	1.173	0.649
68089	0	-0.0750802754048195	0.938734856276003	6.07015956908697	0.541985627310903	1542	1359	1199	1151	2439	2163	1088	1231	63.981	59.959	55.691	57.506	109.659	98.371	44.006	49.924
68718	0	0.0800830745776766	0.93894283326178	4.49413319257852	0.542174797645622	678	567	588	534	634	498	341	345	28.132	25.016	27.312	26.679	28.505	22.648	13.792	13.992
27224	0	0.139173090273037	0.93894283326178	7.17348468792055	0.542154652950146	1596	1377	1378	1413	2310	2225	5546	5932	66.222	60.753	64.006	70.596	103.859	101.190	224.318	240.578
399558	0	0.226922979630633	0.939182844971416	-1.14920730413339	0.542347943332219	20	10	14	16	3	4	0	2	0.830	0.441	0.650	0.799	0.135	0.182	0.000	0.081
72090	0	-0.551324442554933	0.939204887808107	-0.596265451371212	0.542395228633726	3	4	2	2	59	24	3	10	0.124	0.176	0.093	0.100	2.653	1.091	0.121	0.406
73936	0	0.363593710059972	0.93925129074685	-1.6028745466998	0.542468744995101	15	7	11	13	0	0	0	0	0.622	0.309	0.511	0.650	0.000	0.000	0.000	0.000
270198	0	-0.1580612905846	0.93925129074685	1.89663284599709	0.542491142505024	204	148	141	127	24	23	16	30	8.464	6.530	6.549	6.345	1.079	1.046	0.647	1.217
54006	0	-0.0861571329514964	0.939374351407842	4.61237221290892	0.542603325609729	890	835	623	764	409	331	384	363	36.928	36.840	28.937	38.171	18.389	15.054	15.532	14.722
229524	0	-0.110137264672125	0.939374351407842	3.30424835299081	0.542631344681671	378	309	269	273	279	203	90	93	15.684	13.633	12.495	13.640	12.544	9.232	3.640	3.772
58239	0	0.118440737994547	0.93956559511708	3.02589800296877	0.542800907046361	334	296	265	318	118	94	78	65	13.858	13.060	12.309	15.888	5.305	4.275	3.155	2.636
55981	0	-0.153188902401148	0.93956559511708	2.20463781528808	0.542880095136636	84	75	61	61	137	122	120	137	3.485	3.309	2.833	3.048	6.160	5.548	4.854	5.556
100038514	0	0.999908978523088	0.93956559511708	-2.73313203536402	0.542845743251445	0	1	1	1	0	4	2	3	0.000	0.044	0.046	0.050	0.000	0.182	0.081	0.122
12854	0	0.999909618420705	0.93956559511708	-2.89885944912688	0.542842840345328	0	1	1	1	1	2	0	3	0.000	0.044	0.046	0.050	0.045	0.091	0.000	0.122
93843	0	-0.0947001417898981	0.939776746148762	5.36645990815504	0.543036675310582	2213	2611	1966	1921	16	20	10	9	91.823	115.198	91.317	95.976	0.719	0.910	0.404	0.365
71957	0	-0.0824521737455294	0.940034702901944	4.81541401837812	0.543220318767355	624	506	468	441	804	624	684	722	25.891	22.325	21.738	22.033	36.148	28.379	27.666	29.281
627967	0	-0.615954963319288	0.940277741364962	-2.50619044996488	0.543395359785844	6	5	1	5	0	0	0	0	0.249	0.221	0.046	0.250	0.000	0.000	0.000	0.000
212114	0	0.152043226827141	0.940280514439814	3.31955681665001	0.5434315582185	81	87	88	72	200	229	352	467	3.361	3.838	4.087	3.597	8.992	10.415	14.237	18.940
19042	0	0.0737654643047724	0.940342550948903	5.70696744359607	0.54350201011282	1618	1463	1412	1357	1566	1328	595	615	67.135	64.548	65.585	67.798	70.409	60.396	24.066	24.942
235281	0	0.850746512344671	0.94045365564593	-2.68669729755688	0.54360082895609	0	3	4	1	2	1	0	2	0.000	0.132	0.186	0.050	0.090	0.045	0.000	0.081
17283	0	-0.0966275142754958	0.940496758421945	4.10887160106037	0.543660347016711	405	323	262	317	602	518	314	351	16.804	14.251	12.169	15.838	27.066	23.558	12.700	14.235
71145	0	-0.260652016579511	0.940506372864241	1.23430006630149	0.543700508865041	28	51	25	32	50	90	61	68	1.162	2.250	1.161	1.599	2.248	4.093	2.467	2.758
67168	0	0.0848297062476073	0.940669255947699	5.07283325099875	0.543829280647051	835	748	675	757	458	365	874	1032	34.646	33.002	31.353	37.821	20.592	16.600	35.351	41.854
69185	0	-0.161592294768897	0.940680934845063	1.60215454636444	0.543870643149318	122	90	76	85	48	36	56	41	5.062	3.971	3.530	4.247	2.158	1.637	2.265	1.663
27096	0	0.0759503595313176	0.941523317841182	5.27578873968351	0.544392322744552	866	797	788	710	1262	1059	722	749	35.932	35.164	36.601	35.473	56.741	48.162	29.203	30.376
100504621	0	-0.349896372886766	0.941678951104583	-1.61467981796736	0.544516957782097	10	8	9	3	4	1	6	4	0.415	0.353	0.418	0.150	0.180	0.045	0.243	0.162
381812	0	1.15571937009856	0.941879402857374	-3.0873193639002	0.544673397157867	2	0	2	2	0	0	0	0	0.083	0.000	0.093	0.100	0.000	0.000	0.000	0.000
21770	0	0.0779798234225004	0.941879402857374	5.26317644052505	0.544702176463895	1206	929	964	952	1115	918	540	559	50.040	40.988	44.776	47.563	50.131	41.750	21.841	22.671
320001	0	1.03443909118762	0.941920893013701	-3.08582618515203	0.544760827009175	1	0	1	1	2	0	0	1	0.041	0.000	0.046	0.050	0.090	0.000	0.000	0.041
216644	0	-1.22259207162534	0.942094839903433	-3.15402225741126	0.544896091956362	0	3	1	0	1	0	0	0	0.000	0.132	0.046	0.000	0.045	0.000	0.000	0.000
13821	0	0.120817397912125	0.942412905520608	5.24520271102884	0.545114731509234	1562	1364	1413	1302	417	682	346	350	64.811	60.180	65.631	65.050	18.749	31.017	13.995	14.195
76229	0	0.148605255414283	0.942433806603751	0.662539552017899	0.545161496281106	55	61	50	60	24	12	9	14	2.282	2.691	2.322	2.998	1.079	0.546	0.364	0.568
74928	0	-1.02936328344841	0.942516413876924	-2.90341247273305	0.545243959505017	1	4	0	2	2	0	0	0	0.041	0.176	0.000	0.100	0.090	0.000	0.000	0.000
73178	0	-0.0756848231674301	0.942532786374416	5.82120441777518	0.545302229794959	2095	1682	1497	1552	1369	1334	665	654	86.927	74.210	69.533	77.540	61.551	60.669	26.897	26.524
100861787	0	-0.289633431975533	0.942532786374416	-0.557010615589938	0.54532278839316	13	10	6	10	6	11	29	23	0.539	0.441	0.279	0.500	0.270	0.500	1.173	0.933
68888	0	-1.1982790136809	0.942606743465189	-2.79291178666974	0.545434940743847	0	8	2	1	0	0	0	0	0.000	0.353	0.093	0.050	0.000	0.000	0.000	0.000
29862	0	1.04240658880649	0.942606743465189	-2.95916097709725	0.545412282136339	1	0	0	2	2	1	0	2	0.041	0.000	0.000	0.100	0.090	0.045	0.000	0.081
16500	0	0.226114819929356	0.942705555318586	-1.18006497603863	0.545526802827577	13	17	13	17	2	1	2	2	0.539	0.750	0.604	0.849	0.090	0.045	0.081	0.081
227723	0	0.144508157754262	0.942807267144815	7.71275747190501	0.545620350451481	6883	6448	6457	6141	4857	4321	2455	2602	285.593	284.487	299.916	306.814	218.375	196.514	99.297	105.527
99167	0	0.0886845016885772	0.942885200991887	4.75148908581678	0.545700143920026	351	299	331	259	692	671	861	904	14.564	13.192	15.374	12.940	31.113	30.516	34.825	36.663
330361	0	0.223129504520523	0.943037780063402	1.16337810813163	0.545823147215769	49	27	30	45	61	33	61	79	2.033	1.191	1.393	2.248	2.743	1.501	2.467	3.204
17069	0	-0.0892391232399455	0.943211258520393	10.1598724699012	0.545958258914707	17609	17358	14568	13580	38596	40062	27020	26657	730.641	765.838	676.658	678.478	1735.306	1821.974	1092.873	1081.100
319899	0	0.0995397863361965	0.943250602766095	4.41556743893973	0.546015737640052	828	883	739	832	311	361	114	158	34.356	38.958	34.325	41.568	13.983	16.418	4.611	6.408
269633	0	0.328536211717586	0.943406779878802	-0.101677284919099	0.546140854137866	8	5	9	5	4	3	57	57	0.332	0.221	0.418	0.250	0.180	0.136	2.305	2.312
546336	0	-0.198174886618942	0.943429416309805	1.16285366552694	0.546220176925439	89	64	43	70	40	42	20	38	3.693	2.824	1.997	3.497	1.798	1.910	0.809	1.541
210544	0	-0.141628292650933	0.943429416309805	2.56451202343818	0.5462233818408	196	147	118	146	138	121	119	93	8.133	6.486	5.481	7.294	6.205	5.503	4.813	3.772
16168	0	0.177707509235958	0.943705062875326	4.02551051918175	0.546417696547666	49	29	39	36	135	186	817	986	2.033	1.279	1.811	1.799	6.070	8.459	33.045	39.988
72135	0	0.162583509822882	0.943747215769538	1.31205581572526	0.546476827027521	138	101	98	129	1	2	1	2	5.726	4.456	4.552	6.445	0.045	0.091	0.040	0.081
18797	0	-0.079449995305004	0.943808917366718	5.69109881665606	0.546663998179729	1743	1316	1253	1207	1440	1359	723	687	72.321	58.062	58.200	60.304	64.744	61.806	29.243	27.862
66899	0	-0.0799560709348253	0.943808917366718	5.24165581771428	0.546686183675052	1059	821	739	773	1178	995	694	636	43.941	36.223	34.325	38.620	52.964	45.251	28.070	25.794
269855	0	-0.134196329555762	0.943808917366718	0.745343880910623	0.546613135828291	76	68	61	51	15	12	11	11	3.153	3.000	2.833	2.548	0.674	0.546	0.445	0.446
75373	0	-0.178232444740279	0.943808917366718	-0.33496056962346	0.546676001852188	30	31	22	24	14	4	5	4	1.245	1.368	1.022	1.199	0.629	0.182	0.202	0.162
16522	0	-1.13756758187981	0.943808917366718	-3.08556903701389	0.546682868857531	2	1	0	1	0	0	2	0	0.083	0.044	0.000	0.050	0.000	0.000	0.081	0.000
16469	0	0.176265119402872	0.94430895247255	-0.316588704755694	0.547010565058605	34	21	23	30	5	3	11	8	1.411	0.927	1.068	1.499	0.225	0.136	0.445	0.324
433874	0	-0.411602618299462	0.944359577226663	0.772099360531239	0.547074636426425	4	7	5	2	65	64	62	74	0.166	0.309	0.232	0.100	2.922	2.911	2.508	3.001
383619	0	0.59523258011252	0.944479478311125	-2.15249652176091	0.54717884636988	6	1	5	4	2	3	5	0	0.249	0.044	0.232	0.200	0.090	0.136	0.202	0.000
81879	0	0.128505139893758	0.944833722623843	4.46462611587411	0.547418839183107	171	115	170	96	663	621	876	750	7.095	5.074	7.896	4.796	29.809	28.242	35.431	30.417
13809	0	0.196168957419362	0.94505721799244	0.628769602435196	0.547583099780895	51	87	78	59	4	0	1	2	2.116	3.838	3.623	2.948	0.180	0.000	0.040	0.081
791272	0	0.600091688447357	0.945169209322674	-2.30012988828798	0.547682765282858	2	7	4	8	0	0	0	1	0.083	0.309	0.186	0.400	0.000	0.000	0.000	0.041
108853	0	0.1626661023199	0.945406490255624	1.52257383746545	0.547855043288056	97	60	75	74	59	61	47	46	4.025	2.647	3.484	3.697	2.653	2.774	1.901	1.866
68975	0	-0.117604038397866	0.94576975414228	3.44302425774698	0.548123859877043	484	399	341	352	204	122	102	104	20.082	17.604	15.839	17.586	9.172	5.548	4.126	4.218
240354	0	0.0782432095236608	0.94576975414228	4.65081667481736	0.548176231384369	888	766	791	699	479	464	304	367	36.845	33.796	36.741	34.923	21.536	21.102	12.296	14.884
14894	0	0.0799962217090823	0.94576975414228	4.69874327796239	0.548143408377931	745	645	582	670	682	687	387	407	30.912	28.458	27.033	33.474	30.663	31.244	15.653	16.506
18518	0	0.0744211924490939	0.94576975414228	5.9737698960183	0.548204742880808	1166	1130	1047	1021	2606	2519	962	972	48.380	49.856	48.631	51.011	117.168	114.561	38.910	39.420
110391	0	-0.121645746429833	0.945814082046114	3.21511402335007	0.548265236492752	157	118	106	109	294	258	275	261	6.514	5.206	4.924	5.446	13.218	11.734	11.123	10.585
71745	0	0.073484678228592	0.945887723420501	4.84882509848331	0.548342726745407	817	708	707	662	720	655	476	528	33.899	31.237	32.839	33.075	32.372	29.789	19.253	21.414
52670	0	0.241107435884448	0.945955603315186	1.13377305995497	0.548416882204547	26	31	41	17	75	100	50	42	1.079	1.368	1.904	0.849	3.372	4.548	2.022	1.703
74189	0	-0.69464497167949	0.946015720002769	-1.71453804905769	0.548486541660975	3	1	1	1	23	12	0	0	0.124	0.044	0.046	0.050	1.034	0.546	0.000	0.000
100502989	0	1.04331928277573	0.946063033822621	-2.84379300629799	0.548548782148375	1	0	0	2	4	1	2	0	0.041	0.000	0.000	0.100	0.180	0.045	0.081	0.000
16625	0	0.56629524952362	0.946226345874164	-2.50430223021474	0.548678288788286	3	4	3	6	1	0	0	0	0.124	0.176	0.139	0.300	0.045	0.000	0.000	0.000
72503	0	0.1483042474765	0.946254750996789	7.93021733134945	0.548743063785296	4950	4008	4478	3977	6779	6251	5488	6126	205.388	176.834	207.995	198.697	304.789	284.288	221.972	248.446
100039636	0	-0.151015530813902	0.946254750996789	8.14966908808763	0.548764391081769	7643	5727	4916	5302	9989	8940	4842	4551	317.127	252.676	228.340	264.896	449.113	406.581	195.843	184.570
100727	0	-1.01502975428762	0.946513218446654	-3.02396948605927	0.548949110061982	2	3	1	1	0	0	0	0	0.083	0.132	0.046	0.050	0.000	0.000	0.000	0.000
237877	0	-0.179284416766155	0.946823656262736	2.82998156840498	0.549163991218432	134	92	71	98	215	109	229	248	5.560	4.059	3.298	4.896	9.667	4.957	9.262	10.058
67211	0	0.100695602580746	0.946974886046	3.70555409586814	0.54928654764764	212	189	185	182	606	557	210	208	8.796	8.339	8.593	9.093	27.246	25.332	8.494	8.436
