EntrezGeneID	Basal.Preg	Basal.Lac	FDR	AveExpr	P value	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.DI CPM	MCL1.DJ CPM	MCL1.DK CPM	MCL1.DL CPM
76992	0	1.00638454067286	0.00301767984533684	1.30440887096451	0.000345191752424748	35	41	64	68	1.452	1.809	2.973	3.397
100043133	0	1.16983494504221	0.00305064927809592	0.641707181440665	0.00034963657607965	30	14	37	48	1.245	0.618	1.719	2.398
71091	0	1.06338940199953	0.00306617343150399	0.674894600125173	0.000351754249951413	21	26	46	39	0.871	1.147	2.137	1.949
68982	0	-1.00833344854845	0.00306617343150399	2.19171433949227	0.000351654883315975	176	107	60	60	7.303	4.721	2.787	2.998
20897	0	-2.36135064441388	0.00306802265266829	-1.2628117952072	0.000352243606651069	14	11	2	2	0.581	0.485	0.093	0.100
239368	0	1.57313578265197	0.00308533757538619	-0.503233086632408	0.000354633893281815	4	11	23	16	0.166	0.485	1.068	0.799
75317	0	-1.08967665617831	0.00312900492557806	0.823473338657094	0.000360804350298452	64	43	20	23	2.656	1.897	0.929	1.149
100504360	0	1.08046403393967	0.00314144226660833	0.620613232689741	0.000362355502848433	27	18	37	45	1.120	0.794	1.719	2.248
668923	0	1.18604192692579	0.00315527478229009	0.187323771420332	0.000364530071613778	16	15	27	34	0.664	0.662	1.254	1.699
100504616	0	1.93530204755149	0.00315607096821931	-1.03379784845249	0.000364738176944584	4	4	14	13	0.166	0.176	0.650	0.650
69219	0	1.16430725091731	0.00320618512508083	0.378600836698077	0.000371355486727048	13	23	38	32	0.539	1.015	1.765	1.599
223780	0	-5.80905480496567	0.00323943766248261	-1.94847884383032	0.000375922086444319	11	4	0	0	0.456	0.176	0.000	0.000
414093	0	1.18450068539075	0.00328290437965943	0.142369591629	0.000382053296768196	16	14	31	28	0.664	0.618	1.440	1.399
329910	0	1.06618770824317	0.00332413898785161	2.33922800350967	0.000387585873376568	105	51	132	146	4.357	2.250	6.131	7.294
238276	0	1.03016456029969	0.00335821400954918	0.763820562082558	0.000392027503060645	26	25	50	40	1.079	1.103	2.322	1.998
320718	0	-1.13833530466537	0.00335821400954918	0.979419402358938	0.000392300286262138	68	53	16	31	2.821	2.338	0.743	1.549
100127111	0	-1.13693360005295	0.00335821400954918	1.29142993301276	0.00039229254978586	89	63	22	37	3.693	2.780	1.022	1.849
240047	0	1.27470275385486	0.00338098986572017	0.242951511980179	0.00039586903789648	17	14	43	22	0.705	0.618	1.997	1.099
622976	0	1.22902431860803	0.00345928046032334	0.524568070733525	0.000406397678715641	18	21	29	50	0.747	0.927	1.347	2.498
71846	0	-1.01174623809157	0.00346788801796471	1.45907108991962	0.000407791681276545	96	71	39	32	3.983	3.133	1.811	1.599
16538	0	-2.96228094107068	0.00346940645248763	-1.56548868323634	0.000408322516147323	13	7	1	1	0.539	0.309	0.046	0.050
20980	0	1.59734688803723	0.00350132718772513	-0.574536955898638	0.000413012066810654	4	10	16	21	0.166	0.441	0.743	1.049
81701	0	1.01662138575106	0.00350178757267888	0.753890602104315	0.000413195214893159	28	23	43	46	1.162	1.015	1.997	2.298
665964	0	-1.099620059516	0.00353258841880294	0.512205291350906	0.000417349476168226	46	39	15	19	1.909	1.721	0.697	0.949
13034	0	-2.56689535641139	0.00367387903716517	-1.42762787071986	0.000435123316554497	13	9	1	2	0.539	0.397	0.046	0.100
381628	0	-2.57101307376363	0.00370073372405187	-1.42641773309115	0.000438712390407857	10	12	2	1	0.415	0.529	0.093	0.050
17395	0	-3.6613177565912	0.00370305582637217	-1.71772397007594	0.000439123916567847	13	5	0	1	0.539	0.221	0.000	0.050
104732	0	-1.04738717993561	0.00373948338989173	1.50521046406881	0.000443993999013232	100	74	30	42	4.149	3.265	1.393	2.098
382571	0	1.13982750033312	0.00377198937692728	0.569071798018179	0.00044799226272936	19	23	32	48	0.788	1.015	1.486	2.398
243373	0	-3.20453572590213	0.00378952468261207	-1.38767246305297	0.000450353755650943	19	5	1	1	0.788	0.221	0.046	0.050
207921	0	-1.3591823898204	0.00381271359516673	-0.151008052240489	0.000453670693063365	25	29	8	10	1.037	1.279	0.372	0.500
67317	0	1.37485932810653	0.00384905207508736	-0.270028940285499	0.000458702662761983	13	7	27	18	0.539	0.309	1.254	0.899
100216539	0	-1.24928518426254	0.00385154922759438	0.0934371650102402	0.000459141966128474	38	26	9	14	1.577	1.147	0.418	0.699
75209	0	-3.50387412524919	0.00385517193565366	-1.82734039592919	0.000460059690134192	10	6	0	1	0.415	0.265	0.000	0.050
66815	0	1.48606124861105	0.00385517193565366	-0.482025167254748	0.000460141203107563	9	7	21	18	0.373	0.309	0.975	0.899
71660	0	1.00725893310274	0.00385597917198768	1.70629979552696	0.00046046922772535	46	55	99	77	1.909	2.427	4.598	3.847
20305	0	-3.25441311287043	0.00388430500724978	-1.38201535075781	0.00046404718196181	6	18	2	0	0.249	0.794	0.093	0.000
381544	0	1.04280039428181	0.00388695680905592	1.21563402386649	0.000464506998631797	29	41	61	64	1.203	1.809	2.833	3.198
244885	0	1.05368556322159	0.00391684621347011	1.66795305785578	0.000468391617445361	39	57	84	89	1.618	2.515	3.902	4.447
100038713	0	1.65381816978435	0.00395982077582373	-0.732028017251927	0.000473943006871283	7	5	18	15	0.290	0.221	0.836	0.749
209558	0	-1.02696913839019	0.00396234009492262	0.843015994435326	0.000474390325945701	61	46	22	23	2.531	2.030	1.022	1.149
667277	0	-1.09152916309449	0.00409142134969423	0.942738008740185	0.000491650985249692	50	66	24	23	2.075	2.912	1.115	1.149
56838	0	1.07454322857799	0.00409564792073679	0.425955015473805	0.000492460259942155	20	19	38	33	0.830	0.838	1.765	1.649
223726	0	-3.80250480966132	0.00413563858256881	-1.61615851029247	0.000497725221810316	16	4	1	0	0.664	0.176	0.046	0.000
64011	0	1.25921548622748	0.00418325514671683	0.00173107407382567	0.000504379378041542	12	14	34	20	0.498	0.618	1.579	0.999
207607	0	-1.19741358976657	0.00420070065282968	0.168357184851861	0.000507101028070723	37	30	10	15	1.535	1.324	0.464	0.749
17174	0	-1.20069661641868	0.00423510270662367	0.170356378999643	0.000512033095182508	31	36	12	13	1.286	1.588	0.557	0.650
436049	0	-1.52477574791509	0.00426719070912442	-0.45249151018121	0.000516854623585768	26	18	7	6	1.079	0.794	0.325	0.300
387221	0	2.5365830532781	0.00436193011760111	-1.41629400862666	0.000529292671836656	3	1	7	14	0.124	0.044	0.325	0.699
69861	0	-1.68624704050988	0.00441348441017475	-0.66689400283658	0.000536272759168542	22	16	7	3	0.913	0.706	0.325	0.150
14311	0	3.59799323497034	0.00441348441017475	-2.00248870703638	0.000536521433691013	0	1	5	8	0.000	0.044	0.232	0.400
14560	0	-1.62424844417202	0.00445617445760074	-0.591965916988174	0.000542368192565704	24	16	6	5	0.996	0.706	0.279	0.250
72693	0	-1.44873157712899	0.00450526592491208	1.04944508818946	0.00054884048262938	95	41	15	27	3.942	1.809	0.697	1.349
69706	0	-1.79109187315286	0.0045536098062128	-0.720614268712558	0.000555399996600148	25	12	4	5	1.037	0.529	0.186	0.250
14786	0	-1.24980847140529	0.00457288281650835	0.401596934091215	0.000558255461392057	54	27	16	13	2.241	1.191	0.743	0.650
100306944	0	-1.48804037138465	0.00457377485271366	-0.38411141358861	0.000558532644179574	19	27	6	8	0.788	1.191	0.279	0.400
22784	0	-2.89062976970317	0.00463313712670191	-1.6139244829436	0.000567315955615143	12	7	1	1	0.498	0.309	0.046	0.050
15438	0	1.43602016640387	0.00464388287020047	-0.435879671315522	0.00056880260770806	8	9	18	22	0.332	0.397	0.836	1.099
74257	0	1.04143251787506	0.00465616340262676	1.87798977335509	0.000570478094512201	46	66	91	109	1.909	2.912	4.227	5.446
382111	0	-1.76144537508114	0.00466668745629378	-0.743360703043558	0.0005723630742404	15	21	4	5	0.622	0.927	0.186	0.250
14853	0	-1.16380916699369	0.00466668745629378	0.197289952372521	0.000572527441624972	36	32	13	13	1.494	1.412	0.604	0.650
74152	0	-2.30416765385625	0.00468402993658554	-1.30130347755496	0.000575443392260905	12	12	1	3	0.498	0.529	0.046	0.150
94180	0	-2.56454015472502	0.00468879307048967	-1.42807437448236	0.000576373584330034	14	8	1	2	0.581	0.353	0.046	0.100
621603	0	1.58347814298894	0.00474705419971504	-0.678170515723477	0.000584932650754099	7	6	17	17	0.290	0.265	0.790	0.849
14257	0	1.04049422519766	0.00475408913766927	0.746704845178287	0.000586157259408092	21	29	41	48	0.871	1.279	1.904	2.398
100504464	0	1.2653166817466	0.00476243213111875	-0.099395422095136	0.000588054094412397	11	13	21	29	0.456	0.574	0.975	1.449
627081	0	-6.50521198497003	0.00477372232678923	-1.51307721352504	0.000589623821738528	0	23	0	0	0.000	1.015	0.000	0.000
320614	0	-1.35686693608758	0.00477778519829385	-0.226094612991316	0.000590301434779453	27	24	8	9	1.120	1.059	0.372	0.450
246177	0	-3.41582677400854	0.00480732595342713	-1.88529005089351	0.000594616752847507	8	7	0	1	0.332	0.309	0.000	0.050
245050	0	-1.35778731574941	0.00482418748215116	-0.225305242159822	0.000597454470912131	25	26	8	9	1.037	1.147	0.372	0.450
94227	0	-1.04291980793011	0.00482938017782985	2.8391390834675	0.000598393769838379	170	273	112	76	7.054	12.045	5.202	3.797
170483	0	-1.06072298623299	0.00482938017782985	1.53189872271838	0.000598719955652822	86	91	28	45	3.568	4.015	1.301	2.248
100504278	0	1.02520919298968	0.00484126768618095	1.11870281895989	0.000601529157667062	31	35	50	66	1.286	1.544	2.322	3.297
50780	0	1.03981859471256	0.00487493172366496	1.31556152486744	0.000606070653602557	46	30	58	76	1.909	1.324	2.694	3.797
78779	0	1.04551469472755	0.00491866590344847	0.745452880980719	0.000612174163912597	26	24	37	52	1.079	1.059	1.719	2.598
215456	0	1.26775189732667	0.00492421677315785	-0.154379943609813	0.000613342438780457	12	11	23	25	0.498	0.485	1.068	1.249
112422	0	1.23813311287694	0.0049324265055003	-0.0171917866394304	0.000614670465216878	19	7	29	24	0.788	0.309	1.347	1.199
63872	0	1.06598339448119	0.00494965375058412	3.26092493479705	0.000617181521054107	178	118	173	354	7.386	5.206	8.036	17.686
100042198	0	-1.08229902071979	0.00496259748568417	0.785769523948934	0.000619160678242577	64	40	24	18	2.656	1.765	1.115	0.899
381002	0	1.26386180529323	0.00499233613036687	-0.0987307406518066	0.000623605767783786	9	15	22	28	0.373	0.662	1.022	1.399
237754	0	1.27401006100376	0.00499292296131229	1.87463200626845	0.000624046480723274	38	62	76	134	1.577	2.735	3.530	6.695
20389	0	1.14030875480619	0.00503441016904828	0.245390555473794	0.000630157967368271	13	20	28	35	0.539	0.882	1.301	1.749
15951	0	-1.41795649889311	0.00503475896430221	-0.344720691518283	0.000630386870580978	25	22	9	6	1.037	0.971	0.418	0.300
320707	0	-1.42008334863757	0.00513100401017123	-0.261739862714827	0.000643947705165535	19	31	8	8	0.788	1.368	0.372	0.400
74548	0	1.0089974064648	0.00514944971837835	0.610001642678582	0.000646501951419047	23	23	43	37	0.954	1.015	1.997	1.849
68808	0	1.16357531733153	0.00515877820581566	0.172484547766087	0.000648192633020364	17	14	24	36	0.705	0.618	1.115	1.799
75286	0	-1.41028872967206	0.00516556044792527	-0.266542659581556	0.000649234868468771	32	18	5	11	1.328	0.794	0.232	0.550
70484	0	1.13991845522366	0.00517595332126001	0.202105057025828	0.00065092197844169	15	17	26	35	0.622	0.750	1.208	1.749
14563	0	-2.18414226144647	0.00528629482816461	-0.921916775153318	0.000665965395770103	25	8	3	3	1.037	0.353	0.139	0.150
13733	0	-3.41842969429605	0.00529089222839563	-1.88496326941285	0.000666739242880718	7	8	1	0	0.290	0.353	0.046	0.000
545975	0	-2.4627635965482	0.0053622450878289	-1.1893550186885	0.000678098398280582	19	8	4	0	0.788	0.353	0.186	0.000
668894	0	-1.22382066301336	0.0053633158475234	0.0177088561954984	0.000678431137414381	30	30	13	9	1.245	1.324	0.604	0.450
70348	0	-1.07393693516347	0.00537379285333264	0.455488572877674	0.000680349579024895	42	39	14	19	1.743	1.721	0.650	0.949
22036	0	-1.25629456217934	0.00542799724552539	0.2616323950858	0.000687811270230304	49	24	12	14	2.033	1.059	0.557	0.699
240873	0	1.82347299592325	0.00546556689775932	-0.969155635459945	0.000693175212354257	6	3	17	11	0.249	0.132	0.790	0.550
59095	0	-1.40327921449386	0.00551032406606055	2.22787368382555	0.000699662546523969	88	219	46	56	3.651	9.662	2.137	2.798
17305	0	1.02818833889891	0.00551326520093146	0.65478981526387	0.000700644541889594	19	28	41	42	0.788	1.235	1.904	2.098
13730	0	1.04639152359188	0.00553242722906667	8.63337400399455	0.000703690383416737	4785	7352	15122	6908	198.541	324.371	702.391	345.134
19870	0	-1.3054323909703	0.00555998410265111	-0.118739469677552	0.000707848417807337	33	22	13	6	1.369	0.971	0.604	0.300
668489	0	-1.89361504919767	0.00556658139092958	-0.949950548152733	0.000709058639957254	19	12	3	4	0.788	0.529	0.139	0.200
70059	0	-1.12095472609398	0.00558907716973731	2.16694546664778	0.000712541020388527	180	105	73	39	7.469	4.633	3.391	1.949
216643	0	-2.57275802500796	0.00569043290606557	-1.42571066995618	0.000727556361476797	9	13	0	3	0.373	0.574	0.000	0.150
381633	0	-1.12220179801102	0.00572966535695027	0.745254796525362	0.00073341571716509	43	58	16	24	1.784	2.559	0.743	1.199
171531	0	-1.00977089878452	0.0058318788039985	0.704348512280641	0.000749074244996459	47	49	23	18	1.950	2.162	1.068	0.899
100217444	0	-1.71970072393747	0.00590996368861222	-0.772033725019955	0.000760843406543808	17	18	7	2	0.705	0.794	0.325	0.100
74309	0	1.09369553966606	0.00596081021436254	2.06326006214196	0.000767827976028671	44	80	114	117	1.826	3.530	5.295	5.846
434179	0	1.1814902786879	0.00597096416851979	0.0515609700595025	0.000770234385916715	12	16	23	32	0.498	0.706	1.068	1.599
20391	0	1.05124589825058	0.00599557671219917	0.375672178981073	0.000773850513499197	21	17	32	36	0.871	0.750	1.486	1.799
107522	0	-1.07211752066124	0.00599577004064229	0.710852397039817	0.00077409606948798	55	43	27	13	2.282	1.897	1.254	0.650
373852	0	1.61065385174398	0.00605709291188312	-0.759358892636974	0.000783796157735492	7	5	14	18	0.290	0.221	0.650	0.899
328516	0	-3.49995171863172	0.00606090928812441	-1.8279306379258	0.000784513001788943	11	5	1	0	0.456	0.221	0.046	0.000
268465	0	-1.1686547259369	0.00611943314764852	0.0953388085711425	0.000793439140965944	33	30	12	12	1.369	1.324	0.557	0.600
56370	0	-2.24328762662703	0.0061648554605176	-1.3420494831569	0.000800462670450223	12	11	2	2	0.498	0.485	0.093	0.100
101533	0	-5.2534482007265	0.00625793493968886	-2.29966252090637	0.000814160121665249	6	4	0	0	0.249	0.176	0.000	0.000
12981	0	-1.89251841265645	0.00632399776185407	-0.662702965639222	0.000823918322040004	11	28	7	2	0.456	1.235	0.325	0.100
19152	0	-1.3047362048779	0.00642891274278404	-0.188354571726785	0.000839479426179792	26	26	12	6	1.079	1.147	0.557	0.300
192113	0	1.11668209966466	0.00655550868699732	3.43801467568033	0.00085962813055883	95	223	279	327	3.942	9.839	12.959	16.337
68236	0	3.48426260943828	0.00656455923476786	-2.06998953742661	0.00086105646535735	0	1	5	7	0.000	0.044	0.232	0.350
23863	0	1.09820958685751	0.00668438440523383	1.58273985273667	0.000878987080624957	46	43	106	59	1.909	1.897	4.924	2.948
214523	0	-1.05045247776524	0.00678053291873906	0.478509716410399	0.000893875766137166	42	40	21	13	1.743	1.765	0.975	0.650
96935	0	-1.38634860194576	0.00684243426680977	-0.365863030258526	0.000902791466970082	26	20	9	6	1.079	0.882	0.418	0.300
353237	0	-1.30179991949971	0.00684314756615289	-0.119320819865459	0.00090313736045441	36	19	8	11	1.494	0.838	0.372	0.550
214111	0	-1.8497676428545	0.00687292933684765	-0.980601296928	0.000907673603492098	16	14	5	2	0.664	0.618	0.232	0.100
12516	0	-3.01921667513507	0.00689379464642006	-1.51955184190763	0.00091083618143767	16	5	1	1	0.664	0.221	0.046	0.050
276829	0	-1.85115793304233	0.00692792983548926	-0.979613115249472	0.000916365861826553	14	16	4	3	0.581	0.706	0.186	0.150
232854	0	1.01416730412714	0.00692873412455788	0.607706233390375	0.000917237035216868	30	16	42	38	1.245	0.706	1.951	1.899
231162	0	-1.15536689001072	0.00694956578513392	0.241840325986592	0.000921017548771198	30	40	11	16	1.245	1.765	0.511	0.799
100504175	0	1.02016376756651	0.00698171474219606	1.27881439471215	0.000926819485258597	31	43	58	72	1.286	1.897	2.694	3.597
109163	0	-1.14053228924327	0.00700725813654168	0.181389456321794	0.000930995398535188	40	27	15	11	1.660	1.191	0.697	0.550
20259	0	-1.04470323276999	0.00705753510883032	0.51486977507264	0.000938702285530064	39	45	16	19	1.618	1.985	0.743	0.949
30805	0	-1.08757224327009	0.00707829876635547	2.25806374960015	0.000941984864708331	118	179	76	46	4.896	7.898	3.530	2.298
217217	0	-1.38636356924469	0.00729944072649551	-0.36445911985942	0.000975174556749888	24	22	4	11	0.996	0.971	0.186	0.550
72125	0	-1.5531205744539	0.00744912497389278	-0.639483614468773	0.000997638430588679	19	19	5	6	0.788	0.838	0.232	0.300
18173	0	-1.28504697919095	0.0074585457321582	-0.131911729377065	0.000999835394521791	22	32	11	8	0.913	1.412	0.511	0.400
100504139	0	-1.50391135702461	0.0074585457321582	-0.565811519722182	0.00100027223936556	20	20	7	5	0.830	0.882	0.325	0.250
17005	0	-2.64829034309711	0.00758985250917073	-1.38203876452878	0.00102108034388637	7	16	2	1	0.290	0.706	0.093	0.050
106722	0	2.04308528484992	0.00760951613398721	-1.29076248248699	0.0010261185706267	3	3	9	13	0.124	0.132	0.418	0.650
213436	0	3.60650320314309	0.00763996101905808	-2.00281932959125	0.00103106725846812	1	0	4	9	0.041	0.000	0.186	0.450
24110	0	1.23094270599666	0.00785181154942637	0.651290510112234	0.0010650185983554	28	15	58	29	1.162	0.662	2.694	1.449
75311	0	1.09011287755728	0.00785671146615922	0.172934518826853	0.00106610073539112	13	19	30	29	0.539	0.838	1.393	1.449
768271	0	-3.31959875819846	0.00791566997128186	-1.9463346879937	0.00107584844453126	7	7	1	0	0.290	0.309	0.046	0.000
69165	0	-5.49362053950929	0.00799184550450738	-2.14911519972101	0.00108737792691667	9	3	0	0	0.373	0.132	0.000	0.000
277343	0	-3.41030681422826	0.00804344902407454	-1.88634172686516	0.00109617481088973	10	5	1	0	0.415	0.221	0.046	0.000
72690	0	-1.01367280149729	0.00805649743359368	0.569895020753489	0.00109884234101077	43	44	15	22	1.784	1.941	0.697	1.099
16847	0	-1.26610111958077	0.00808431301177785	0.155468494970776	0.00110323105929887	29	38	19	5	1.203	1.677	0.883	0.250
219114	0	-1.02148166462906	0.00810338779647671	1.06415727591999	0.00110643040997554	79	47	28	25	3.278	2.074	1.301	1.249
93837	0	-3.40878619600025	0.00812440913833746	-1.88620897159108	0.00111019741490803	10	5	0	1	0.415	0.221	0.000	0.050
74430	0	-3.31691752396744	0.00834215477053212	-1.94666260391402	0.00114332854484095	8	6	0	1	0.332	0.265	0.000	0.050
12768	0	-5.25769920779211	0.00844344820515004	-2.29919388792947	0.00116031785739856	5	5	0	0	0.207	0.221	0.000	0.000
18126	0	1.46428898182255	0.00848691917382956	-0.576232951788133	0.00116847755798485	8	7	13	23	0.332	0.309	0.604	1.149
14168	0	-1.02341123635984	0.00865972089314265	1.00949948992714	0.0011941805771919	51	69	24	27	2.116	3.044	1.115	1.349
100217437	0	-1.11233826983452	0.00884916051234228	0.354784427330531	0.0012215588945197	48	28	12	18	1.992	1.235	0.557	0.899
71208	0	2.5313255324627	0.00885483766525103	-1.70776489481921	0.00122336787346914	3	0	8	8	0.124	0.000	0.372	0.400
328967	0	1.22979356177212	0.00891787060178189	-0.0649983697355821	0.00123434510824652	9	16	33	18	0.373	0.706	1.533	0.899
235283	0	-1.16447694050376	0.00897330234460141	0.248954435371005	0.00124270613433459	47	24	14	13	1.950	1.059	0.650	0.650
66443	0	-1.00172498840593	0.00903398976632886	0.525229097916457	0.00125210785716034	43	41	15	21	1.784	1.809	0.697	1.049
69553	0	-1.32473697375005	0.00914669276635474	-0.325208149234607	0.00127277648340092	28	19	10	6	1.162	0.838	0.464	0.300
100504230	0	-1.16105072226962	0.00921994900241743	0.59470633248592	0.00128398789411494	62	30	19	16	2.573	1.324	0.883	0.799
17381	0	-1.95457319573196	0.00930250586326663	-0.915086741764113	0.00129719626262116	10	22	3	4	0.415	0.971	0.139	0.200
433111	0	-2.0530727746604	0.00938883743693172	-1.22425385238464	0.00131234384719466	15	10	1	4	0.622	0.441	0.046	0.200
387220	0	1.56353923569265	0.00939841593106899	-0.786747555970223	0.00131437429463899	5	7	13	18	0.207	0.309	0.604	0.899
100302601	0	-1.11066601567503	0.00941374460163485	0.111168105265907	0.00131721074064599	32	31	12	13	1.328	1.368	0.557	0.650
100039674	0	-5.38159508375809	0.00962819664599816	-2.22215682645664	0.00135040603460558	7	4	0	0	0.290	0.176	0.000	0.000
269295	0	-1.389968404622	0.00966198670409191	-0.449780754636911	0.0013558562599583	20	23	8	6	0.830	1.015	0.372	0.300
70719	0	-1.05839747314222	0.00969335389089297	0.445606298973719	0.00136132792970817	37	43	12	21	1.535	1.897	0.557	1.049
272465	0	-1.63872511531013	0.00976279025735577	-0.586877067543347	0.00137251633884088	12	28	5	6	0.498	1.235	0.232	0.300
11722	0	1.10428414035473	0.00976992230744517	0.0508431536315339	0.00137459740622062	12	17	26	28	0.498	0.750	1.208	1.399
60594	0	1.12582711157032	0.00983389145575436	-0.0321717538146192	0.00138537674201543	14	13	25	26	0.581	0.574	1.161	1.299
225655	0	-1.22642260246485	0.00987893861764899	-0.170281801731018	0.00139284347410983	28	24	11	8	1.162	1.059	0.511	0.400
100503871	0	-2.17896491365325	0.00991871109122446	-1.38371488212227	0.00139887203173096	12	10	1	3	0.498	0.441	0.046	0.150
210104	0	1.12597676805556	0.00996547337906867	-0.0320552946705306	0.00140724407921062	14	13	24	27	0.581	0.574	1.115	1.349
71532	0	-1.18866927531926	0.00999276260288832	-0.0647255304894666	0.00141284157016501	31	25	7	14	1.286	1.103	0.325	0.699
67350	0	-1.63463356282374	0.00999276260288832	-0.827897805456338	0.00141293596831744	16	17	5	4	0.664	0.750	0.232	0.200
75729	0	1.00406928053182	0.00999579640348776	0.663948089670671	0.0014137327118366	25	23	33	50	1.037	1.015	1.533	2.498
16184	0	5.32027860192111	0.0101134651443148	-2.37583304069044	0.00143372387508904	0	0	4	5	0.000	0.000	0.186	0.250
14065	0	1.07411182481657	0.0102396275704535	0.200851062452051	0.00145575337327467	18	15	24	36	0.747	0.662	1.115	1.799
244416	0	1.01776006759594	0.0103404359401726	1.60210145242767	0.0014723678975852	37	56	94	70	1.535	2.471	4.366	3.497
13170	0	-1.12596117829307	0.0104002959680697	1.45877645819889	0.00148242196476331	115	57	38	29	4.772	2.515	1.765	1.449
100034251	0	2.30668282326527	0.0104287540363909	-1.55454029747716	0.00148724569134447	1	3	11	7	0.041	0.132	0.511	0.350
71924	0	-1.2467585907764	0.0104732321078123	-0.226461906284161	0.00149551542773536	28	22	11	7	1.162	0.971	0.511	0.350
13599	0	-1.56799665075453	0.010530097918613	-0.745062709177391	0.00150518526854599	20	15	4	6	0.830	0.662	0.186	0.300
170742	0	1.03728285782357	0.0105361667641377	2.21234408500193	0.00150667232257606	87	57	91	161	3.610	2.515	4.227	8.044
403202	0	3.36446687876194	0.0105442207611399	-2.14123504760176	0.00150953173338222	1	0	5	6	0.041	0.000	0.232	0.300
100526474	0	3.36446822413965	0.0105454382632583	-2.14123504760176	0.00151009403291517	1	0	5	6	0.041	0.000	0.232	0.300
56773	0	2.52281676288105	0.0106162199814606	-1.70652495225067	0.00152218290841281	0	3	9	7	0.000	0.132	0.418	0.350
57340	0	1.31975856058033	0.010797566643	-0.438519559174475	0.00155295220602255	12	6	23	16	0.498	0.265	1.068	0.799
237716	0	2.15453992192815	0.0108240417469577	-1.41595158124267	0.00155910957608741	1	4	8	12	0.041	0.176	0.372	0.600
268934	0	-2.42860676061178	0.0110813103821097	-1.51791038601101	0.00160110033005426	13	7	2	1	0.539	0.309	0.093	0.050
381270	0	1.08523832401688	0.0110813103821097	0.0809046960736902	0.00160079101007306	17	13	23	32	0.705	0.574	1.068	1.599
66569	0	-1.46432254356278	0.0110865211919934	-0.591569221612938	0.00160233063364538	24	15	6	6	0.996	0.662	0.279	0.300
93835	0	-1.26839487415474	0.011123763880737	-0.284421670490003	0.0016088714012722	28	20	7	10	1.162	0.882	0.325	0.500
100382	0	1.06356816180562	0.0111541162432126	0.111630343997227	0.00161572374441768	17	14	25	31	0.705	0.618	1.161	1.549
100125586	0	3.05667138122145	0.0112543567128088	-1.76223588980719	0.0016310721914623	2	0	12	4	0.083	0.000	0.557	0.200
214931	0	1.14771520282654	0.0112744750425503	-0.0647909131582555	0.00163547102638809	9	17	28	22	0.373	0.750	1.301	1.099
14632	0	1.06106717492138	0.011370528547075	0.112077511713224	0.0016525106796036	14	17	31	25	0.581	0.750	1.440	1.249
245368	0	1.71618797624034	0.011383633155899	-1.03490460533105	0.00165483404830778	5	4	16	10	0.207	0.176	0.743	0.500
235956	0	1.16512434849733	0.0116331351527705	0.853982378066638	0.00169941597552889	21	30	35	64	0.871	1.324	1.626	3.198
236930	0	-1.0821411807178	0.0117971519699438	0.822160516722213	0.00172623250982253	69	38	17	26	2.863	1.677	0.790	1.299
16185	0	-1.06673722626937	0.0118835115084036	0.184529395988489	0.00174018086770839	34	32	10	17	1.411	1.412	0.464	0.849
67311	0	-1.00597946633137	0.011889990546596	0.369315937630678	0.00174200457546434	43	32	17	15	1.784	1.412	0.790	0.749
58238	0	-1.10414350490831	0.011943856211414	1.40521393265385	0.00175165424992444	96	68	21	44	3.983	3.000	0.975	2.198
319940	0	1.20709137054871	0.0121463090835679	0.020211836536711	0.00178447375439445	11	16	18	36	0.456	0.706	0.836	1.799
54563	0	-1.74248361637828	0.012150588257084	-0.39342552275496	0.00178554948669169	39	9	10	2	1.618	0.397	0.464	0.100
16948	0	-1.23965319715533	0.0121721926784099	1.88630850159388	0.00178961999863593	75	159	50	37	3.112	7.015	2.322	1.849
79456	0	-1.04020327007949	0.012386741632486	2.0141534524622	0.00182572158577354	170	82	54	50	7.054	3.618	2.508	2.498
664969	0	-1.70554472720778	0.012509925820621	-0.919088118144618	0.00184617949396632	20	11	4	4	0.830	0.485	0.186	0.200
12038	0	-1.63048122697469	0.0127154627419753	-0.830145042627987	0.00188119046637045	21	12	6	3	0.871	0.529	0.279	0.150
67304	0	1.17326105004502	0.0128055443328834	-0.210775761662538	0.00189790528577203	10	13	26	19	0.415	0.574	1.208	0.949
22229	0	-1.3531927583258	0.0128055443328834	-0.473514717576438	0.00189814169997474	24	18	6	8	0.996	0.794	0.279	0.400
12045	0	-2.18358164668043	0.0130499077169104	-1.38237814352499	0.00194375927196246	9	13	1	3	0.373	0.574	0.046	0.150
21818	0	1.97913622549925	0.013372093368668	-1.33208997546949	0.0019999837942395	4	2	8	13	0.166	0.088	0.372	0.650
18413	0	-5.37217940408887	0.0134707288094958	-2.22262369405957	0.00201622299558589	8	3	0	0	0.332	0.132	0.000	0.000
17173	0	-1.47525835641339	0.013555588215076	-0.691092632954834	0.00203141803598383	19	17	6	5	0.788	0.750	0.279	0.250
74015	0	-1.47567599522022	0.0136571170084015	-0.690550421346396	0.00204964790011662	18	18	5	6	0.747	0.794	0.232	0.300
319189	0	1.89607063987977	0.0139561730130149	-1.21442125148831	0.00210248711997684	6	1	14	9	0.249	0.044	0.650	0.450
233057	0	1.28090096848996	0.0140328303693128	-0.45885714708963	0.00211739347822039	8	10	17	21	0.332	0.441	0.790	1.049
