SYMBOL,MCL1.DG,MCL1.DH,MCL1.DI,MCL1.DJ,MCL1.DK,MCL1.DL,MCL1.LA,MCL1.LB,MCL1.LC,MCL1.LD,MCL1.LE,MCL1.LF
Ptbp3,3958,4169,4336,3530,3031,2636,8527,9972,7700,7370,3238,3105
Hsdl2,1223,1539,1930,2545,1306,1154,4046,5714,4924,6565,1150,1011
E130308A19Rik,267,212,202,152,169,157,457,450,318,342,131,132
Inip,189,187,202,136,81,112,405,365,223,200,151,187
Snx30,291,172,166,124,139,159,375,339,188,164,157,166
Slc46a2,0,3,4,3,2,1,11,8,1,0,2,3
Mup4,0,0,0,0,0,0,0,0,0,0,1,2
Mup6,0,0,3,2,0,0,0,0,0,0,1,3
Mup7,1,0,0,1,2,3,0,0,0,0,1,0
Mup2,0,0,0,0,1,0,0,0,0,0,0,0
Mup8,0,0,0,0,0,1,0,0,0,0,0,0
Mup9,0,0,0,0,0,1,0,0,0,0,0,0
Mup1,0,0,0,0,0,0,0,0,0,0,0,0
Mup10,0,0,0,0,0,0,0,0,0,0,0,0
Mup11,0,0,0,0,0,0,0,0,0,0,0,0
Mup12,0,0,0,0,0,0,0,0,0,0,0,0
Mup22,0,0,0,0,0,0,0,0,0,0,0,0
Mup13,0,0,0,0,0,0,0,0,0,0,0,0
Mup14,0,0,0,0,0,0,0,0,0,0,0,0
Mup15,0,0,0,0,0,0,0,0,0,0,0,0
Mup-ps12,0,0,0,0,0,0,0,0,0,0,0,0
Mup16,0,0,0,0,0,0,0,0,0,0,0,0
Mup17,0,0,0,0,0,0,0,0,0,0,0,0
Mup18,0,0,0,0,0,0,0,0,0,0,0,0
Mup19,0,0,0,0,0,0,0,0,0,0,0,0
Mup5,0,0,1,0,0,0,0,0,0,0,0,0
Mup20,0,0,0,0,0,0,0,0,0,0,0,0
Mup3,0,0,0,0,0,0,0,0,0,0,0,1
Mup21,0,0,0,0,0,0,0,0,0,0,0,0
Zfp37,145,107,81,84,95,91,83,57,7,4,5,2
Slc31a2,143,145,222,196,241,241,296,389,563,519,358,362
Fkbp15,694,548,636,617,655,719,891,978,782,770,446,371
Slc31a1,1348,1399,1180,965,868,735,2134,2305,2791,2218,2355,2329
Cdc26,269,222,208,198,186,220,307,281,237,192,174,177
Prpf4,556,522,393,277,257,283,645,701,566,403,255,254
Rnf183,2,4,5,3,3,0,15,36,59,55,4,3
Wdr31,37,19,16,20,6,16,53,44,45,22,11,8
Bspry,42,31,132,74,21,11,868,1013,2507,2139,1011,1033
Hdhd3,24,31,32,19,22,18,39,62,179,119,108,100
Alad,550,302,282,312,223,201,1064,954,877,722,581,621
Pole3,386,276,350,319,211,206,548,493,453,317,308,322
4933430I17Rik,9,15,11,8,11,13,15,17,10,1,3,3
Rgs3,121,125,46,30,58,76,124,103,75,68,124,123
Zfp618,82,105,139,145,171,133,37,30,25,18,2,5
Ambp,0,0,2,2,0,0,0,0,0,0,0,0
Kif12,0,0,2,0,3,1,0,0,0,0,1,0
Col27a1,522,244,2804,2346,2704,2503,18,31,44,27,24,18
Mir455,0,0,0,0,0,0,0,0,0,0,0,0
Orm1,4,2,20,36,43,43,2,4,37,62,660,668
Orm3,8,4,12,7,4,7,1,3,3,5,20,8
Orm2,8,7,17,18,9,16,11,16,7,6,135,114
Akna,344,216,219,189,150,162,362,398,162,134,114,127
Aknaos,0,0,0,0,0,0,0,0,0,0,0,0
Whrn,395,241,301,282,294,224,295,332,210,186,64,73
Atp6v1g1,73,65,81,73,90,70,178,181,147,171,150,180
Gm11483,0,0,0,0,0,0,0,1,0,0,0,0
Tmem268,54,70,65,56,47,55,119,134,208,219,342,406
Gm11213,0,1,0,0,0,0,0,0,0,0,0,0
Tex48,0,0,2,0,1,0,0,0,0,0,0,0
Tnfsf15,24,19,14,6,2,6,37,48,254,239,141,112
Tnfsf8,81,42,16,29,97,95,1,1,0,0,1,1
Tnc,2500,1574,221,234,709,593,1636,1705,2577,3321,4724,4955
8030451A03Rik,7,2,0,1,0,1,0,0,1,0,3,2
Pappa,2236,3119,2401,2280,303,342,125,37,140,249,250,127
Astn2,7,8,14,6,1,0,8,14,6,11,4,1
Trim32,532,404,584,455,314,350,141,152,226,187,88,85
Tlr4,78,110,80,62,41,42,486,686,1098,1083,539,446
Brinp1,115,49,130,291,195,127,26,10,0,3,0,2
Cdk5rap2,1361,1158,980,1065,1619,1300,834,840,288,221,209,143
Megf9,267,234,285,238,219,243,216,219,79,50,55,57
Tle1,1921,2288,1893,1957,1286,1433,947,932,765,607,333,306
C630043F03Rik,99,96,109,130,96,94,37,19,35,27,59,78
Aldoart1,1012,795,1289,1239,1045,905,661,797,638,639,361,379
Gm11487,0,0,0,0,0,0,1,1,0,0,0,0
NA,0,0,0,0,0,0,0,0,0,0,0,0
Gm11237,0,0,0,0,0,0,0,0,0,0,0,0
Gm11236,0,0,0,0,0,0,0,0,0,0,0,0
Gm11238,0,0,0,0,0,0,0,0,0,0,0,0
Gm38423,0,0,0,0,0,0,0,0,0,0,0,0
Gm428,0,0,0,0,0,0,0,0,0,0,0,0
Rasef,50,35,57,39,16,10,2253,2407,1627,1471,1173,1152
Gm11240,0,0,1,0,0,0,7,7,9,12,31,22
Gm11758,0,0,0,0,0,0,10,9,0,0,0,0
Gm11757,0,0,0,0,0,0,1,2,0,0,0,0
Gm13871,0,0,0,0,0,0,0,0,0,0,0,0
Gm11756,0,0,0,0,0,0,0,0,0,0,0,0
2310002L09Rik,0,0,0,0,0,0,1,0,0,0,0,0
Frmd3,2,3,0,1,0,0,6,4,0,0,0,0
Kdm4c,854,694,640,581,854,871,630,649,459,487,441,517
Dmac1,179,160,225,256,188,209,181,215,245,229,171,216
Ptprd,34,31,19,51,66,51,0,2,1,0,3,2
NA,0,0,0,0,0,0,0,0,0,0,0,0
Tyrp1,3,1,1,5,1,0,0,0,0,0,0,0
Lurap1l,813,611,484,423,484,591,1893,1801,1141,993,232,223
Mpdz,3460,3471,4262,4196,4664,3657,850,614,208,195,145,137
Gm5860,1,6,8,13,3,10,3,3,0,1,0,0
Nfib,9544,9292,10856,10169,8093,7618,10694,9378,8417,6917,3344,2940
2310067E19Rik,2,1,1,0,0,0,3,1,0,0,0,2
Zdhhc21,997,896,885,713,795,745,1407,1366,1063,884,1424,1373
Cer1,0,0,0,0,0,0,0,0,0,0,2,0
Frem1,38,54,97,67,83,81,0,1,7,1,1,2
Ttc39b,1630,1533,1331,974,899,817,560,573,118,103,56,51
Gm11413,12,9,5,0,0,0,3,1,1,0,0,0
Snapc3,241,213,228,218,201,184,189,173,132,98,60,71
Psip1,1058,810,869,725,514,497,848,923,552,375,280,239
NA,105,66,69,46,31,34,112,125,76,66,22,32
Ccdc171,120,100,105,99,90,83,187,201,107,90,25,38
Bnc2,31,28,25,29,21,11,2,1,0,2,0,0
Cntln,793,921,790,883,665,680,253,201,41,22,33,34
Sh3gl2,136,103,56,45,28,43,8,2,3,2,1,1
Gm12680,3,3,18,25,89,68,0,0,0,0,0,0
Adamtsl1,144,145,270,451,1173,756,13,34,11,11,5,1
Saxo1,0,1,3,1,0,2,0,0,0,0,0,0
Rraga,1569,1533,2051,1765,1395,1386,1162,1231,1133,993,696,793
Haus6,386,364,277,236,187,209,351,338,267,201,280,213
Scarna8,0,1,0,0,0,0,0,1,1,0,0,1
Plin2,601,993,3724,3214,918,970,5457,9156,59846,78226,18445,21068
Dennd4c,987,794,667,570,802,856,1010,978,896,745,530,582
NA,28,20,22,13,7,11,25,24,12,15,5,4
Rps6,769,829,673,655,471,441,1219,1091,790,686,314,279
Acer2,351,448,153,150,165,125,163,214,184,185,120,102
Slc24a2,6,3,0,2,0,1,0,4,0,0,0,0
Mllt3,1362,1354,1422,1303,1130,1159,943,1009,551,614,259,202
Focad,698,535,710,645,405,382,578,650,606,440,401,365
Mir491,0,0,1,0,0,0,0,0,0,0,0,1
Hacd4,53,54,37,49,34,14,161,233,24,23,9,10
Ifnb1,0,0,2,1,0,0,2,1,1,0,0,0
Ifna15,0,0,0,0,0,0,0,0,0,0,0,0
Ifna14,0,0,0,0,0,0,0,0,0,0,0,0
Ifna9,0,0,0,0,0,0,0,0,0,0,0,0
Ifna12,0,0,0,0,0,0,0,0,0,0,0,0
C87499,0,0,0,0,0,0,0,0,0,0,0,0
Ifna13,0,0,0,0,0,0,0,0,0,0,0,0
Ifna16,0,0,0,0,0,0,0,0,0,0,0,1
Ifna2,0,0,0,0,0,0,0,0,0,0,0,0
Ifnab,0,1,0,0,1,0,0,0,0,0,0,0
Klhl9,1633,1559,1490,1186,1395,1400,2191,2241,2383,2111,1085,1004
Gm13271,6,2,4,0,1,2,3,1,1,1,2,1
Gm13286,2,3,2,4,1,0,1,4,0,2,0,1
Gm13283,1,11,4,5,5,5,7,7,1,1,7,1
Gm13290,6,2,2,3,5,5,11,2,3,2,0,2
Gm13289,0,0,0,0,0,0,0,0,0,0,0,0
Gm13272,0,2,0,1,0,2,0,1,0,0,0,0
Ifnz,1,1,2,2,0,2,2,0,0,2,0,0
Gm13276,0,3,2,2,3,0,0,1,0,0,0,1
Gm13277,1,0,1,0,0,2,1,1,0,0,0,0
Gm13278,0,0,0,1,0,0,0,0,0,0,0,0
Gm13275,0,0,0,1,0,0,0,0,0,0,0,0
Gm13279,0,0,0,0,0,0,0,0,0,0,0,0
Gm13285,0,0,0,0,1,0,0,0,0,0,0,0
Gm13287,0,0,1,0,1,0,0,0,0,0,0,0
Gm13288,1,2,0,1,2,2,0,1,0,0,1,0
Ifna7,0,0,0,0,0,0,0,0,0,0,0,0
Ifna11,0,0,0,0,1,0,0,0,0,0,0,0
Ifna6,0,0,0,0,0,0,0,0,0,0,0,0
Ifna5,0,0,0,0,0,0,0,0,0,0,0,0
Ifna4,0,0,0,0,0,0,0,0,0,0,0,0
Ifna1,0,0,0,0,0,0,0,0,0,0,0,0
Ifne,0,0,2,1,0,0,7,16,11,21,47,54
Mir31,2,4,2,0,4,3,4,17,3,0,1,0
Wincr1,1,1,0,0,2,0,2,0,0,0,1,0
Mtap,788,518,659,554,435,452,410,317,236,223,262,294
Cdkn2a,9,8,15,7,4,11,13,13,3,0,5,9
Cdkn2b,19,20,24,18,8,30,25,19,8,7,1,5
Dmrta1,4,8,4,0,0,1,1,0,0,0,0,1
Zfp352,0,0,0,0,0,0,0,0,0,0,0,0
Gm12633,0,0,0,0,0,0,0,0,0,0,0,0
Elavl2,0,0,1,0,0,0,0,1,0,2,0,0
Gm12669,1276,1173,1264,995,818,762,1718,1784,1514,1236,817,760
Izumo3,0,0,0,0,0,0,0,0,0,0,0,0
Tusc1,56,63,44,29,13,20,78,68,92,67,46,51
Caap1,179,139,161,163,161,220,174,195,126,126,97,126
NA,0,0,0,0,0,0,0,0,0,0,0,0
Plaa,980,912,1003,896,727,708,1255,1343,1117,1121,579,523
Gm12657,3138,3159,4431,4111,3495,2944,3126,3122,2827,2551,1221,1239
Ift74,492,389,314,296,343,406,300,294,88,87,42,47
Lrrc19,5,5,2,3,3,4,6,4,2,1,0,0
Mir872,0,0,0,0,0,0,1,0,0,0,0,0
Tek,394,652,98,128,115,132,128,138,23,19,11,16
Eqtn,7,5,17,14,8,11,5,9,17,7,0,1
Gm12693,448,410,528,437,431,340,462,463,536,491,417,393
Mysm1,664,623,648,521,583,557,1435,1464,525,497,271,307
Gm12704,6,6,9,9,10,3,14,19,11,5,4,7
Jun,36211,25216,25413,25138,21586,35616,49348,50940,16159,18596,12867,18179
Gm3831,2,0,0,0,0,0,0,0,0,1,0,0
Fggy,81,85,127,143,166,153,122,125,48,43,27,24
9530080O11Rik,17,13,5,7,3,1,7,12,11,5,7,3
Hook1,933,823,499,288,156,126,1285,1412,1987,1610,1949,1928
Cyp2j13,0,1,2,0,0,0,0,0,0,0,0,0
Cyp2j12,0,0,0,0,0,1,0,0,0,0,0,0
Cyp2j11,0,0,0,0,0,0,0,0,0,0,0,0
Cyp2j8,1,2,0,0,0,0,0,0,0,2,0,0
Cyp2j6,442,435,280,351,314,348,28,56,146,218,71,81
Cyp2j9,307,330,134,180,193,257,2,5,0,1,1,4
Cyp2j5,0,1,0,0,0,0,0,0,0,0,0,0
Gm12695,0,0,0,0,0,0,0,0,0,0,0,0
Gm12696,1949,2010,1865,1596,1437,1310,1778,2024,1317,1094,649,602
E130114P18Rik,1,4,4,2,5,2,0,2,2,1,0,0
Nfia,1695,1713,1938,1717,1379,1447,1276,1340,721,592,457,428
Gm12676,2,0,0,0,0,0,2,1,1,0,0,2
Gm19417,0,0,0,0,0,0,0,0,1,0,3,2
0610025J13Rik,0,0,0,0,0,0,0,0,0,0,0,1
Tm2d1,93,96,125,131,127,108,214,176,143,135,138,142
Patj,3016,2823,2477,2415,2647,2577,2508,2563,1672,1660,1144,1237
L1td1,8,6,2,6,8,7,6,2,1,1,0,0
Kank4,2524,2368,4739,3901,2875,3215,468,509,388,351,53,76
Kank4os,5,2,4,3,2,1,0,4,3,1,0,0
I0C0044D17Rik,0,0,1,0,0,0,0,0,0,0,0,0
Usp1,764,670,568,402,313,328,839,744,618,346,627,637
Dock7,4959,4646,3534,3580,3780,3615,3495,3539,1809,1957,704,811
Angptl3,0,0,0,0,0,0,1,0,1,3,2,4
NA,7,4,6,3,2,3,5,5,4,4,1,0
Atg4c,253,204,184,153,194,217,242,206,222,217,248,229
Gm10305,1,1,0,0,0,0,0,0,0,2,0,0
Foxd3,9,6,1,1,0,1,0,0,0,0,1,0
Alg6,216,160,153,178,131,155,371,323,330,275,248,213
Itgb3bp,69,64,69,94,68,57,89,93,54,32,28,21
Efcab7,170,131,90,83,116,152,103,69,15,9,18,19
Pgm2,777,677,1250,1131,929,781,837,811,1085,890,645,585
Ror1,979,906,764,582,290,255,271,425,535,427,69,65
Ube2u,6,4,4,3,2,0,0,1,0,0,0,0
Cachd1,846,861,951,633,664,821,638,767,1746,1470,256,243
Raver2,265,256,315,310,284,220,52,75,63,57,28,34
Jak1,9240,11188,12140,10040,5900,4664,6264,7416,5361,5021,2950,2589
E130102H24Rik,44,22,28,28,35,28,32,44,65,68,42,22
Mir101a,0,0,0,0,0,0,0,0,0,0,0,0
0610043K17Rik,2,4,5,14,7,6,10,6,10,12,6,7
Ak4,965,741,517,481,230,200,125,152,150,116,19,29
Dnajc6,17,6,7,10,14,15,337,310,220,238,978,1016
Leprot,1634,1692,1693,1833,2246,2111,1426,1308,750,803,405,380
Lepr,133,230,29,38,19,5,53,90,20,16,7,5
B020004J07Rik,0,0,0,0,0,0,0,0,0,0,0,0
C130073F10Rik,2,0,0,0,0,0,0,0,0,0,0,0
Gm12800,0,0,0,0,0,0,0,0,0,0,0,0
Gm12794,0,0,0,0,0,0,0,0,0,0,0,0
Gm12789,0,0,0,0,0,0,0,0,0,0,0,0
Pde4b,25626,25037,34003,38291,44547,36835,15476,14554,12834,12400,4352,2847
Sgip1,38,48,12,19,12,12,6,9,2,4,0,0
Gm12709,1,0,0,1,0,0,0,1,0,0,0,0
Tctex1d1,0,1,0,0,0,0,0,0,0,0,0,0
BB031773,0,0,0,0,0,0,0,0,0,0,0,0
Insl5,0,0,0,0,2,0,1,0,0,0,0,0
Wdr78,126,99,42,69,74,65,106,92,15,39,35,18
Mier1,1938,1850,1561,1368,1547,1461,2037,2028,1277,1249,590,553
Slc35d1,727,720,835,561,477,474,263,268,125,89,53,53
4921539E11Rik,0,0,0,0,0,1,0,0,0,0,0,0
4930456L15Rik,0,0,0,0,0,0,0,0,0,0,0,0
Oma1,226,235,280,301,301,315,264,284,271,247,187,232
Gm12718,0,0,0,0,0,0,0,0,0,0,0,0
NA,29389,30390,34224,34963,32261,31375,40044,51570,45051,46597,13742,13416
Gm10304,0,0,0,0,0,0,0,0,0,0,0,0
Dab1,1,1,0,2,0,0,0,0,0,4,1,0
C8b,0,0,0,0,0,0,0,0,0,4,0,0
C8a,0,0,0,0,0,0,1,0,1,0,2,0
Fyb2,35,35,12,7,15,11,268,237,160,176,89,76
Prkaa2,227,136,306,235,363,316,711,613,1061,991,3495,4166
Plpp3,7497,7231,12242,14720,18570,17913,1657,1475,320,254,310,317
NA,2,1,4,1,0,1,1,1,5,1,0,0
Usp24,4184,3610,3390,2750,3380,2958,2671,2547,2557,2525,2405,2447
Pcsk9,23,18,21,15,19,25,3,3,4,1,2,1
Bsnd,0,0,2,0,0,1,0,1,0,2,3,2
Dhcr24,841,649,630,412,1281,1231,1713,1935,701,513,1700,1572
Lexm,0,5,1,0,1,1,2,1,0,2,0,0
Ttc22,48,50,32,16,16,23,190,241,236,295,67,71
Pars2,18,6,15,11,9,7,52,40,12,8,7,10
Ttc4,423,389,349,264,344,381,530,650,482,387,313,348
Mroh7,5,20,10,12,6,8,7,11,1,1,2,0
Fam151a,0,0,0,0,0,0,1,0,0,0,0,0
Acot11,34,9,105,51,132,146,102,63,42,25,69,79
Ssbp3,2540,2614,3361,2694,3303,3324,1846,1834,1561,1283,778,766
Mrpl37,727,542,701,576,481,516,853,922,1244,959,743,763
Cyb5rl,101,114,122,79,116,140,130,128,164,133,43,57
Cdcp2,1,8,3,5,2,2,0,0,3,0,9,8
Tceanc2,256,244,270,200,278,287,179,170,104,109,99,86
Tmem59,3122,3573,2762,2751,2545,2429,4731,5003,5110,5354,3650,3688
NA,0,0,0,0,0,0,0,0,0,0,0,0
Ldlrad1,1,2,0,0,0,0,0,1,0,0,0,0
Lrrc42,737,550,651,517,488,483,377,393,508,472,201,214
Hspb11,152,155,191,181,180,173,156,153,133,117,45,44
Dio1,0,0,0,0,0,0,0,0,0,0,1,0
Yipf1,445,446,372,390,401,374,715,680,621,556,344,353
Ndc1,516,427,441,295,175,185,390,412,353,219,315,251
Glis1,38,27,51,38,15,13,3,12,3,1,0,3
Dmrtb1,2,0,8,7,3,4,0,0,0,0,0,0
Lrp8,616,713,769,668,318,183,261,268,686,599,889,1093
Lrp8os2,4,0,1,1,1,0,1,0,4,2,12,8
Magoh,2060,1995,1713,1543,1218,1112,1410,1530,1138,859,429,398
Czib,571,500,626,647,544,558,610,602,422,382,221,240
Cpt2,82,76,109,116,94,106,228,224,279,347,317,325
Slc1a7,2,0,0,0,0,0,0,0,2,0,1,0
Podn,46,41,23,45,107,117,14,11,7,7,4,7
Scp2,1622,1491,2007,2112,2011,2024,2435,2408,2042,1855,1417,1395
Echdc2,2631,2961,2069,2175,1908,2164,2502,2679,2092,1907,701,706
Zyg11a,4,1,2,2,2,2,3,1,3,0,0,1
Zyg11b,1675,1521,1591,1201,1275,1186,1135,1132,1151,890,572,598
Coa7,105,59,59,55,47,55,111,154,205,171,110,70
Shisal2a,0,2,0,1,0,0,0,0,0,0,0,0
Gpx7,230,333,283,284,263,260,9,12,2,1,2,3
Tut4,1717,1550,1118,854,863,938,857,844,297,282,136,120
NA,0,0,2,1,1,0,1,4,1,1,0,0
Prpf38a,874,776,746,563,488,521,639,683,585,453,231,207
Orc1,122,109,106,46,37,35,151,108,112,56,106,108
Cc2d1b,1387,1117,972,922,1080,1126,1284,1426,1150,1150,631,628
Zfyve9,454,416,395,349,392,315,280,272,145,133,71,63
NA,87,68,61,58,47,51,48,44,26,15,20,12
Btf3l4,159,105,145,110,117,119,141,167,108,99,45,49
Txndc12,364,378,244,223,247,209,1173,1176,780,844,539,411
Kti12,717,720,779,545,274,267,473,474,548,404,191,220
Rab3b,4,1,3,5,9,7,18,24,0,1,2,0
8030443G20Rik,0,0,0,0,0,0,0,0,0,0,0,0
Nrd1,2359,2218,2199,1997,2244,1936,2999,3415,2647,2536,1943,1831
Mir761,6,3,17,12,7,4,9,10,4,3,5,4
Osbpl9,1415,1510,1354,1345,1599,1533,4577,3759,1142,1098,527,439
Calr4,0,2,2,7,5,1,20,4,2,2,37,33
Eps15,1001,1005,1139,1080,1232,1133,3526,3189,1147,1106,598,591
Ttc39a,85,77,105,95,87,76,825,996,676,635,993,1144
Rnf11,2978,2996,3596,3418,2763,2236,3154,3119,2661,2472,1298,1071
4930522H14Rik,0,0,0,0,0,0,0,0,0,0,0,0
9630013D21Rik,0,5,6,6,6,4,6,4,1,1,1,1
Cdkn2c,108,104,119,119,58,88,72,102,44,28,71,64
Faf1,1157,949,1154,1066,945,860,1552,1616,1714,1413,917,889
Dmrta2,21,16,21,12,16,11,6,14,12,16,3,6
Elavl4,0,0,0,1,0,0,0,0,0,0,0,0
Agbl4,0,0,0,0,0,0,2,0,2,0,0,1
Bend5,116,96,94,61,73,79,337,395,315,220,62,48
Spata6,392,310,160,208,275,293,415,313,84,121,62,56
Slc5a9,4,5,14,13,3,0,139,305,200,226,86,87
Skint8,303,253,5,23,70,81,7,9,11,20,10,7
Skint7,258,96,0,1,19,16,0,1,0,1,0,0
Skint1,3,0,0,0,0,0,0,0,0,0,0,0
Skint4,0,0,0,0,0,0,0,0,0,0,0,0
Skint3,0,0,0,0,0,0,0,0,0,0,0,0
Skint9,0,0,0,0,0,0,0,0,0,0,0,0
Gm12814,0,0,0,0,0,0,0,0,0,0,0,0
Skint2,1,3,0,0,1,3,3,2,0,0,37,41
Skint10,0,0,0,0,0,0,0,0,0,0,0,0
Skint6,0,0,0,0,0,0,0,0,0,0,0,0
Gm12816,107,104,105,78,64,52,152,138,108,81,30,40
Skint5,0,0,1,0,0,0,1,0,0,0,0,0
Skint11,1,0,0,0,0,0,0,0,0,0,0,0
Trabd2b,1856,1382,1614,1402,2451,2387,30,51,9,30,11,17
Gm12830,0,0,0,0,0,0,0,0,0,0,0,0
Foxd2,4,3,1,0,0,3,1,6,0,1,0,0
Foxd2os,2,3,5,2,1,5,0,1,0,0,0,0
Foxe3,0,0,0,0,0,0,0,0,0,0,0,0
Cmpk1,606,597,731,622,632,507,1420,1619,2096,1859,1256,1202
Stil,192,133,133,89,23,25,141,179,311,160,278,203
Tal1,50,96,14,14,9,17,11,12,4,2,2,2
Pdzk1ip1,4,3,4,5,7,2,201,243,191,179,112,106
Cyp4x1,0,0,0,0,0,0,0,2,0,0,0,0
Cyp4a29,0,0,0,0,0,0,0,0,0,0,0,0
Cyp4a12a,0,0,0,0,0,0,0,2,0,0,0,0
Cyp4a12b,0,0,0,0,0,0,0,0,0,0,0,0
Cyp4a30b,0,0,0,0,0,0,0,0,0,0,0,0
Cyp4a14,0,0,0,0,0,0,0,0,0,0,0,0
Cyp4a10,5,3,5,11,5,4,0,1,0,0,6,6
Cyp4a31,0,1,0,2,0,0,0,0,0,0,0,0
Cyp4b1-ps2,23,33,10,16,15,17,9,7,0,3,2,1
Cyp4a32,7,20,17,12,12,21,3,0,1,0,2,2
Cyp4b1,300,497,178,252,163,150,57,96,6,17,6,9
Efcab14,1364,1367,1363,1223,1049,1010,933,959,515,500,521,560
Tex38,4,1,1,0,0,0,1,3,1,2,1,0
Atpaf1,36,30,32,34,19,29,50,51,44,35,39,35
Mob3c,1252,1060,525,414,591,603,680,632,504,419,463,393
Mknk1,363,433,367,410,368,391,411,425,486,418,339,305
Kncn,1,2,2,2,2,1,2,2,0,0,0,0
Dmbx1,3,0,1,0,0,0,0,0,0,1,0,0
Faah,22,20,27,12,4,3,396,372,90,80,150,141
Nsun4,367,389,353,265,177,190,318,337,154,144,120,150
NA,1541,1648,1644,1849,2279,1746,4501,4314,1438,1598,302,250
Uqcrh,2192,2647,2876,2529,2055,1728,2737,2930,2672,2600,1580,1622
Lrrc41,1673,1491,1091,963,944,917,1415,1622,1178,1098,696,698
Rad54l,161,163,96,76,28,38,184,189,121,87,151,137
Lurap1,54,23,43,47,30,46,79,67,49,52,45,60
Pomgnt1,1500,1055,1807,1961,1959,1857,1827,1861,1238,1187,1467,1665
Tspan1,30,17,10,13,3,6,1088,1524,51,52,320,280
1700042G07Rik,0,0,0,1,0,0,0,0,0,0,0,0
Llph-ps1,90,97,83,90,53,55,142,128,120,112,51,49
Pik3r3,1818,1641,1500,984,1477,1101,706,637,951,818,566,549
Mast2,2518,2024,1823,1631,1764,1517,1698,1660,1318,1143,867,762
Ipp,154,131,107,100,78,131,238,228,179,160,160,150
Tmem69,93,65,72,65,73,98,98,123,106,86,144,115
Gpbp1l1,916,829,532,449,550,639,1281,1371,1066,942,603,559
C530005A16Rik,6,6,8,3,4,8,12,6,7,3,2,6
Ccdc17,42,50,35,49,49,79,98,93,85,71,32,32
Nasp,6866,5920,5445,3894,2956,2888,2785,2753,1705,1224,555,552
Akr1a1,5805,5187,6579,6314,5750,5068,8456,9237,6903,6395,3622,3539
AV051173,121,104,90,67,67,105,40,42,40,38,16,21
Prdx1,8037,6791,7605,6508,6791,5931,8889,8921,7315,7217,4326,4268
Mmachc,186,124,170,140,117,104,186,183,239,148,166,132
Ccdc163,341,385,262,230,259,295,384,361,154,163,95,65
Tesk2,112,129,93,73,105,104,106,96,82,44,69,72
Toe1,362,289,216,186,155,178,536,543,312,258,181,166
Mutyh,64,63,56,37,35,38,62,54,32,20,19,22
Hpdl,27,27,21,12,10,11,45,38,19,6,17,8
Gm12996,1,2,1,2,1,5,6,2,1,1,0,1
Zswim5,8,8,10,3,1,2,155,191,154,110,112,78
Urod,711,617,703,747,672,653,854,973,948,942,615,538
Hectd3,595,672,662,773,989,1004,654,750,878,892,514,613
Eif2b3,509,347,416,397,392,311,385,399,304,287,275,317
Ptch2,615,420,53,46,51,62,7,5,9,3,27,23
Btbd19,287,145,92,74,137,124,110,167,137,110,94,89
Tctex1d4,27,6,1,6,6,13,3,7,0,3,2,4
Plk3,8982,5819,2850,2360,2718,3488,7690,7752,5346,5788,2535,2407
Rps8,6482,7754,6695,5898,3464,3139,10003,9601,8173,7021,3067,2872
Snord38a,8,6,17,11,2,2,8,6,4,6,0,1
Snord55,57,47,54,52,20,38,53,40,23,18,9,8
Kif2c,111,113,79,63,22,17,149,209,73,57,89,64
Armh1,40,36,29,41,61,64,5,6,3,4,5,3
NA,0,0,0,0,0,0,0,0,0,0,0,0
Tmem53,116,102,119,116,147,182,103,120,139,193,73,84
Rnf220,560,392,438,353,293,367,545,540,326,327,263,267
NA,1,4,0,2,4,1,7,2,1,1,2,1
Eri3,1211,1075,1173,1165,968,972,775,877,675,632,346,359
Dmap1,224,178,180,183,175,202,251,296,162,174,97,114
Klf17,0,0,0,0,0,1,2,0,0,0,0,0
Slc6a9,716,436,345,253,329,358,179,99,192,163,173,101
Ccdc24,81,66,65,57,38,49,19,21,4,2,3,2
B4galt2,566,395,562,453,485,417,33,39,14,17,16,18
Atp6v0b,1608,1449,1468,1236,1380,1419,1812,2158,2576,2637,1925,1823
Dph2,232,147,151,125,69,59,175,187,119,98,64,82
Ipo13,1034,793,1017,887,1360,1283,474,498,364,299,249,243
Artn,147,113,54,65,116,122,2,6,7,3,2,1
St3gal3,593,420,376,294,368,380,370,412,433,235,384,404
Kdm4a,1601,1281,1418,1357,1588,1766,1249,1268,1004,890,500,524
Ptprf,8689,7060,5062,5048,6435,6784,12575,14295,10474,9156,4293,4489
Hyi,172,198,199,190,170,186,186,171,118,121,42,35
Szt2,1487,1389,979,969,1035,1254,1301,1375,752,895,503,593
Med8,279,243,366,282,223,242,543,574,555,460,278,320
Elovl1,1768,1701,1770,1719,1611,1530,1700,2169,3544,3557,5820,6676
Cdc20,371,307,295,195,61,64,277,375,367,196,386,265
Mpl,5,3,6,5,2,2,2,2,4,8,14,18
Tie1,610,844,267,285,213,280,144,217,40,40,25,32
2610528J11Rik,15,12,21,8,1,1,256,285,281,212,188,177
Tmem125,41,62,95,65,27,18,578,670,533,495,447,437
Cfap57,1,0,1,0,4,1,0,0,0,3,5,0
Ebna1bp2,1676,1287,1483,1276,822,825,1769,1637,1265,983,731,821
D4Ertd617e,2,0,1,1,0,0,1,0,0,0,0,0
Olfr62,0,0,0,0,0,0,0,0,0,0,0,0
Olfr1342,0,0,0,0,1,0,0,0,0,0,0,0
